doc_id,surface,tag,start_pos,end_pos,left_context,right_context
p4010_5,Euripide,PER,1631,1638,"[4010,5] Al detto altrove p. 2864 pp. 2891-92 p. 3587 p. 4000 circa la ridondanza del pronome ἄλλος e altro appo i greci e gl'italiani in molte dizioni, e circa il significato di nulla o nessuno ec. assoluto o virtuale ec. che ha molte fiate nel nostro parlare il detto pronome, aggiungi le frasi non ne fece altro, non ne fate altro e simili, dove altro sta per niente, ed aggiungi eziandio che anche siffatto uso di questo pronome, oltre all'essere analogo alla predetta sua ridondanza usitata e nel greco e nell'italiano, è anche analogo a un uso particolare della voce plurale ἄλλα che i greci adoprano talora per cose frivole, vane, da nulla, cioè insomma nulla, come in un luogo di Fenice Colofonio, poeta, appresso Ateneo l. 12. p. 530. F. ﻿ 4011 οὐ γὰρ ἄλλα κηρύσσω * , che il Dalechampio traduce frivola non denuntio * : bene, ma propriamente sarebbe non enim nihil (cioè rem o res nihili) denuntio. E certamente qua spetta quel che dice lo Scapula che appresso Euripide ἄλλα si spiega per rationi non consentanea. E qua eziandio l'uso dell'avverbio ἄλλως per incassum, frustra, temere ec.; (del qual uso v. lo Scapula e l'indice greco a Dione Cassio coi luoghi quivi indicati, ad uno de' quali v'è una nota, dove si dice che tal uso è stato illustrato, dimostrato ec. dal Perizonio ad AElian. ec. {#1. ἄλλως p. falso, frusta in un luogo di Alessi Comico ap. Ateneo l. 13. p. 562. D. fin. male inteso dal Dalechampio}) e in parte ancora l'uso del medesimo avverbio ne' significati da me notati e illustrati nelle Annotazioni all'Eusebio del Mai, e nelle postille al Fedone di Platone sul fine ec. (10. Gen. 1824.). Presso ","e il Tusano spiega ἄλλα per οὐκ ἐοικότα aberrantia a proposito. * Ben può essere che questo sia il proprio senso, e l'origine di tal uso della voce ἄλλα sì presso Eurip. sì presso Fenice. Con tutto ciò non credo tal uso alieno dal nostro proposito e dall'analogia col sopraddetto uso italiano ec. (10. Gen. 1824.)."
p4010_5,Tusano,PER,1643,1648,"[4010,5] Al detto altrove p. 2864 pp. 2891-92 p. 3587 p. 4000 circa la ridondanza del pronome ἄλλος e altro appo i greci e gl'italiani in molte dizioni, e circa il significato di nulla o nessuno ec. assoluto o virtuale ec. che ha molte fiate nel nostro parlare il detto pronome, aggiungi le frasi non ne fece altro, non ne fate altro e simili, dove altro sta per niente, ed aggiungi eziandio che anche siffatto uso di questo pronome, oltre all'essere analogo alla predetta sua ridondanza usitata e nel greco e nell'italiano, è anche analogo a un uso particolare della voce plurale ἄλλα che i greci adoprano talora per cose frivole, vane, da nulla, cioè insomma nulla, come in un luogo di Fenice Colofonio, poeta, appresso Ateneo l. 12. p. 530. F. ﻿ 4011 οὐ γὰρ ἄλλα κηρύσσω * , che il Dalechampio traduce frivola non denuntio * : bene, ma propriamente sarebbe non enim nihil (cioè rem o res nihili) denuntio. E certamente qua spetta quel che dice lo Scapula che appresso Euripide ἄλλα si spiega per rationi non consentanea. E qua eziandio l'uso dell'avverbio ἄλλως per incassum, frustra, temere ec.; (del qual uso v. lo Scapula e l'indice greco a Dione Cassio coi luoghi quivi indicati, ad uno de' quali v'è una nota, dove si dice che tal uso è stato illustrato, dimostrato ec. dal Perizonio ad AElian. ec. {#1. ἄλλως p. falso, frusta in un luogo di Alessi Comico ap. Ateneo l. 13. p. 562. D. fin. male inteso dal Dalechampio}) e in parte ancora l'uso del medesimo avverbio ne' significati da me notati e illustrati nelle Annotazioni all'Eusebio del Mai, e nelle postille al Fedone di Platone sul fine ec. (10. Gen. 1824.). Presso Euripide il ","o spiega ἄλλα per οὐκ ἐοικότα aberrantia a proposito. * Ben può essere che questo sia il proprio senso, e l'origine di tal uso della voce ἄλλα sì presso Eurip. sì presso Fenice. Con tutto ciò non credo tal uso alieno dal nostro proposito e dall'analogia col sopraddetto uso italiano ec. (10. Gen. 1824.)."
p4400_1,J. Alexi,PER,96,103,"[4400,1] Grammatica Daco-romana, sive Valachica, latinitate donata et in hunc ordinem redacta a ",i. Vindobonae 1826. in - 8.o * Ib. Septemb. 1826. p. 573. 
p4400_1,Vindobonae,LOC,106,115,"[4400,1] Grammatica Daco-romana, sive Valachica, latinitate donata et in hunc ordinem redacta a J. Alexi. ",e 1826. in - 8.o * Ib. Septemb. 1826. p. 573. 
p4088_5,Cic.,PER,39,42,"[4088,5] Nei frammenti delle poesie di ",". massime in quelli delle sue traduzioni di Arato, che si trovano principalmente citati da lui, come nei libri de Divinat. ec., sono abbondantissimi i composti, e in particolari[particolare] quelli fatti di più nomi, alla greca (come mollipes), gran parte de' quali, se non la massima, non debbono avere esempio anteriore, e mostrano essere coniati da lui ad esempio del greco, e forse per corrispondere a quelli appunto che traduceva. (15. Maggio. 1824.)."
p4088_5,Arato,PER,86,90,"[4088,5] Nei frammenti delle poesie di Cic. massime in quelli delle sue traduzioni di ","o, che si trovano principalmente citati da lui, come nei libri de Divinat. ec., sono abbondantissimi i composti, e in particolari[particolare] quelli fatti di più nomi, alla greca (come mollipes), gran parte de' quali, se non la massima, non debbono avere esempio anteriore, e mostrano essere coniati da lui ad esempio del greco, e forse per corrispondere a quelli appunto che traduceva. (15. Maggio. 1824.)."
p2114_1,S. Paolo,PER,42,49,"[2114,1] Gli antichi pensatori Cristiani, ","o, ﻿ 2115 i padri, e prima anche del Cristianesimo, i filosofi gentili, s'erano ben accorti di una contraddizione fra le qualità dell'animo umano, di una lotta e nemicizia evidente fra la ragione e la natura, di un impedimento essenziale ed ingenito nell'uomo (qual era divenuto) alla felicità, e per conseguenza di una degenerazione e corruzione dell'uomo, conosciuta e predicata anche nelle antichissime mitologie."
p1012_1,Bonamy,PER,115,120,"[1012,1] Alla p. 995 principio. Cedette alla romana in modo che nella moderna lingua francese, per confessione del ","y (Discours sur l'introduction de la langue latine dans les Gaules: dans les Mémoires de l'Ac. des inscr. tome 41.), pochissime parole celtiche sono rimase; e nella provenzale, al dire dell'Astruc (Ac. des Inscr. tome 41.), appena trovasi una trentesima parte di voci gallesi; * siccome la lingua spagnuola, tutta figlia della latina, non più conserva alcun vestigio dell'antico parlare di quelle genti. * (Andrès, luogo cit. di sopra, p. 252.) (4. Maggio 1821.)."
p1012_1,Ac.,ORG,211,213,"[1012,1] Alla p. 995 principio. Cedette alla romana in modo che nella moderna lingua francese, per confessione del Bonamy (Discours sur l'introduction de la langue latine dans les Gaules: dans les Mémoires de l'",". des inscr. tome 41.), pochissime parole celtiche sono rimase; e nella provenzale, al dire dell'Astruc (Ac. des Inscr. tome 41.), appena trovasi una trentesima parte di voci gallesi; * siccome la lingua spagnuola, tutta figlia della latina, non più conserva alcun vestigio dell'antico parlare di quelle genti. * (Andrès, luogo cit. di sopra, p. 252.) (4. Maggio 1821.)."
p1012_1,Ac.,ORG,318,320,"[1012,1] Alla p. 995 principio. Cedette alla romana in modo che nella moderna lingua francese, per confessione del Bonamy (Discours sur l'introduction de la langue latine dans les Gaules: dans les Mémoires de l'Ac. des inscr. tome 41.), pochissime parole celtiche sono rimase; e nella provenzale, al dire dell'Astruc (",". des Inscr. tome 41.), appena trovasi una trentesima parte di voci gallesi; * siccome la lingua spagnuola, tutta figlia della latina, non più conserva alcun vestigio dell'antico parlare di quelle genti. * (Andrès, luogo cit. di sopra, p. 252.) (4. Maggio 1821.)."
p1012_1,Astruc,PER,310,315,"[1012,1] Alla p. 995 principio. Cedette alla romana in modo che nella moderna lingua francese, per confessione del Bonamy (Discours sur l'introduction de la langue latine dans les Gaules: dans les Mémoires de l'Ac. des inscr. tome 41.), pochissime parole celtiche sono rimase; e nella provenzale, al dire dell'","c (Ac. des Inscr. tome 41.), appena trovasi una trentesima parte di voci gallesi; * siccome la lingua spagnuola, tutta figlia della latina, non più conserva alcun vestigio dell'antico parlare di quelle genti. * (Andrès, luogo cit. di sopra, p. 252.) (4. Maggio 1821.)."
p4112_1,4112,PER,1,4,[,"2,1] ﻿ 4112 Sensato per sentito o per sensibile (come invitto per invincibile ec. del che altrove p. 4016) quasi da un senso as continuativo di sentio sensum, vedilo nella Crusca. V. ancora Forcell. Gloss. ec. (14. Luglio. 1824.)."
p4112_1,4112,PER,11,14,"[4112,1] ﻿ ","2 Sensato per sentito o per sensibile (come invitto per invincibile ec. del che altrove p. 4016) quasi da un senso as continuativo di sentio sensum, vedilo nella Crusca. V. ancora Forcell. Gloss. ec. (14. Luglio. 1824.)."
p4112_1,Sensato,PER,16,22,"[4112,1] ﻿ 4112 ","o per sentito o per sensibile (come invitto per invincibile ec. del che altrove p. 4016) quasi da un senso as continuativo di sentio sensum, vedilo nella Crusca. V. ancora Forcell. Gloss. ec. (14. Luglio. 1824.)."
p4112_1,Crusca,PER,176,181,"[4112,1] ﻿ 4112 Sensato per sentito o per sensibile (come invitto per invincibile ec. del che altrove p. 4016) quasi da un senso as continuativo di sentio sensum, vedilo nella ",a. V. ancora Forcell. Gloss. ec. (14. Luglio. 1824.).
p4112_1,Forcell.,PER,194,201,"[4112,1] ﻿ 4112 Sensato per sentito o per sensibile (come invitto per invincibile ec. del che altrove p. 4016) quasi da un senso as continuativo di sentio sensum, vedilo nella Crusca. V. ancora ",. Gloss. ec. (14. Luglio. 1824.).
p4136_1,Toup,PER,30,33,"[4136,1] Aὐτίκα per luego. V. ",p. ad Longin. sect. 23. init.
p4136_1,Longin,PER,39,44,"[4136,1] Aὐτίκα per luego. V. Toup. ad ",n. sect. 23. init.
p4108_3,Thomas,PER,365,370,"[4108,3] Come tutte le facoltà dell'uomo siano acquisite per mezzo dell'assuefazione, e nessuna innata, fin quella di far uso de' sensi, da' quali ci vengono tutte le facoltà; insomma, come l'uomo impari a vedere, e nascendo non abbia questa facoltà, benchè egli non si accorga mai d'impararla, e naturalmente creda che ella sia nata con lui, vedi fra gli altri il ","s loc. cit. qui sopra, p. 59-60. (2. Luglio. dì della S. Visitazione di Maria. 1824.)."
p4108_3,Maria,PER,442,446,"[4108,3] Come tutte le facoltà dell'uomo siano acquisite per mezzo dell'assuefazione, e nessuna innata, fin quella di far uso de' sensi, da' quali ci vengono tutte le facoltà; insomma, come l'uomo impari a vedere, e nascendo non abbia questa facoltà, benchè egli non si accorga mai d'impararla, e naturalmente creda che ella sia nata con lui, vedi fra gli altri il Thomas loc. cit. qui sopra, p. 59-60. (2. Luglio. dì della S. Visitazione di ",a. 1824.).
p3754_1,Forc.,PER,284,288,"[3754,1] Alla p. 3728. Quest'uso latino di mutare {alle volte} il primo n in g, quando concorrerebbero due n, uso che si vede in agnatus, cognatus, cognosco, ignosco, ignotus, ignobilis, ignarus, ignavus ec. per annatus, connatus, (che anche si trova), connosco, innosco, innotus (v. ",".) innobilis, innarus innavus (che sarebbero come innocens, innumerus, innobilitatus) ec. ec. (p. 3695.) {Agnomen, agnomentum ec. cognomen ec. ignotitia (p. innotitia), tutti derivati da noo. Ignoro ec.} corrisponde all'uso della pronunzia spagnuola che suol mutare in gn il doppio n delle parole latine o qualunque (come año, caña per canna ec.), e che generalmente ﻿ 3755 rappresenta il suo gn col carattere ñ che è il segno di un doppio n. (Se però i latini pronunziavano ig-navus ec. come a p. 2657., l'uso spagnuolo di dir agno per annus ec. non ha che far niente col lat. ig-navus per innavus. Tuttavia può pur avervi che fare, in quanto anche appo gli spagnuoli quell'año ha sempre una pronunzia di g)."
p961_1,Giordani,PER,507,514,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad Erodoto che molto prese da lui} da Erodoto, da Ippocrate, da Democrito e da molti altri di gran fama. Così che ","i crede (B. Ital. vol. 2. p. 20.) che Empedocle * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, Erodoto e Ippocrate avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò Erodoto è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)"
p961_1,Empedocle,PER,552,560,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad Erodoto che molto prese da lui} da Erodoto, da Ippocrate, da Democrito e da molti altri di gran fama. Così che Giordani crede (B. Ital. vol. 2. p. 20.) che ","e * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, Erodoto e Ippocrate avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò Erodoto è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)"
p961_1,Erodoto,PER,396,402,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad ","o che molto prese da lui} da Erodoto, da Ippocrate, da Democrito e da molti altri di gran fama. Così che Giordani crede (B. Ital. vol. 2. p. 20.) che Empedocle * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, Erodoto e Ippocrate avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò Erodoto è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)"
p961_1,Erodoto,PER,431,437,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad Erodoto che molto prese da lui} da ","o, da Ippocrate, da Democrito e da molti altri di gran fama. Così che Giordani crede (B. Ital. vol. 2. p. 20.) che Empedocle * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, Erodoto e Ippocrate avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò Erodoto è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)"
p961_1,Erodoto,PER,844,850,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad Erodoto che molto prese da lui} da Erodoto, da Ippocrate, da Democrito e da molti altri di gran fama. Così che Giordani crede (B. Ital. vol. 2. p. 20.) che Empedocle * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, ","o e Ippocrate avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò Erodoto è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)"
p961_1,Erodoto,PER,1783,1789,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad Erodoto che molto prese da lui} da Erodoto, da Ippocrate, da Democrito e da molti altri di gran fama. Così che Giordani crede (B. Ital. vol. 2. p. 20.) che Empedocle * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, Erodoto e Ippocrate avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò ",o è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)
p961_1,Ippocrate,PER,443,451,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad Erodoto che molto prese da lui} da Erodoto, da ","e, da Democrito e da molti altri di gran fama. Così che Giordani crede (B. Ital. vol. 2. p. 20.) che Empedocle * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, Erodoto e Ippocrate avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò Erodoto è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)"
p961_1,Ippocrate,PER,854,862,"[961,1] ﻿ 961 Alla p. 786. E prima della potenza Ateniese e degl'incrementi di quella repubblica, essendo il dialetto ionico il più copioso, come pare, di tutti gli altri nello stato d'allora, per lo molto commercio della nazione o nazioni e repubbliche che l'usavano, prevalse il dialetto ionico nella letteratura greca, usato da Omero, {da Ecateo Milesio istorico antichissimo, ed anteriore ad Erodoto che molto prese da lui} da Erodoto, da Ippocrate, da Democrito e da molti altri di gran fama. Così che Giordani crede (B. Ital. vol. 2. p. 20.) che Empedocle * (il quale parimente scrisse in quel dialetto) lasciasse di adoperare il dialetto * (dorico) della sua patria e della sua scuola * (Pitagorica) non perchè fosse o più difficile o meno gradito ai greci, ma perchè vedesse più frequentato fuori della grecia l'ionico, al quale Omero, Erodoto e ","e avevano acquistata più universale celebrità. * Di maniera che ancor dopo prevaluto l'attico si seguitò da alcuni a scrivere ionico, non come dialetto proprio, ma come vezzo, e quasi in memoria della sua antica fama. Come fece Arriano, il quale continuò {i 7 libri della} Impresa di Alessandro scritti in puro attico, colla storia indiana, o libro delle cose indiane scritto in dialetto ionico, per puro capriccio. Ora questo dialetto ionico tutti sanno qual sia presso Omero, cioè una mescolanza di tutti i dialetti, {e di voci estere,} solamente {prevalendo} lo ionico, ed Ermogene περὶ ἰδεῶν lib. II. p. 513. notat Hecatęum Milesium a quo plurima accepit Herodotus (notante etiam Porphyr. ap. Eus. l. 10. pręp. c. 2. p. 466.) usum ἀκράτῳ ᾽Iάδι, Herodotum ποικίλῃ. * (Fabric. B. G. II. c. 20. §. 2. t. I. 697. nota K.) {+cioè l'uno del dialetto ionico puro, l'altro del dialetto ionico variato o misto.} E contuttociò Erodoto è chiamato ﻿ 962 dal suo concittadino Dionigi d'Alicarnasso (Epist. ad Cneium Pompeium p. 130. Fabric.) ᾽Iάδος ἄριστος κανών * . (20. Aprile. Venerdì Santo. 1821.)"
