par_id,surface,start,end,wikidata,type,match,pattern

p2788_1,Visconti,311,319,Q691834,PER,partial,Ennio Quirino Visconti

p2788_1,Visconti,738,746,Q691834,PER,partial,Ennio Quirino Visconti

p4050_5,Londra,103,109,Q84,LOC,exact,

p4050_5,Venezia,111,118,Q641,LOC,exact,

p4050_5,Voltaire,57,65,Q9068,PER,exact,

p2513_1,italia,850,856,Q38,LOC,exact,

p2513_1,Cicerone,784,792,Q1541,PER,exact,

p2513_1,Cicerone,1074,1082,Q1541,PER,exact,

p2513_1,Ennio,660,665,Q47130,PER,exact,

p2513_1,Erodoto,279,286,Q26825,PER,exact,

p2513_1,Frontone,831,839,Q317055,PER,exact,

p2513_1,Orazio,797,803,Q6197,PER,exact,

p2513_1,Lucrezio,685,693,Q47154,PER,exact,

p2513_1,Omero,272,277,Q6691,PER,exact,

p2513_1,Plauto,667,673,Q47160,PER,exact,

p2513_1,Plauto,942,948,Q47160,PER,exact,

p2513_1,Seneca,820,826,Q2054,PER,exact,

p2513_1,Senofonte,288,297,Q129772,PER,exact,

p2513_1,Terenzio,675,683,Q172048,PER,exact,

p2513_1,Cecilio Oraz,954,966,Q350781,PER,partial,Cecilio Eustazio

p4188_7,Bologna,145,152,Q1891,LOC,exact,

p4188_7,Caro Eneide,0,11,Q566851,PER,partial,Annibale Caro

p1024_1,Roma,356,360,Q1747689,LOC,exact,

p1024_1,italia,366,372,Q38,LOC,exact,

p1024_1,Buommattei,142,152,Q3638052,PER,partial,Benedetto Buommattei

p1056_1,Gracchi,350,357,Q3135206,PER,exact,

p1056_1,Lucrezio,1005,1013,Q47154,PER,exact,

p1056_1,Plauto,466,472,Q47160,PER,exact,

p1056_1,Terenzio,475,483,Q172048,PER,exact,

p1056_1,Terenzio,956,964,Q172048,PER,exact,

p1056_1,Terenzio,1029,1037,Q172048,PER,exact,

p1056_1,Virgilio,993,1001,Q1398,PER,exact,

p1056_1,C. Gracco,361,370,Q297183,PER,partial,Caio Sempronio Gracco

p4144_2,Bologna,318,325,Q1891,LOC,exact,

p4144_2,Pougens,147,154,Q2960678,PER,partial,Charles de Pougens

p2595_1,Alfieri,58,65,Q296244,PER,partial,Vittorio Amedeo Alfieri

p4162_5,Oxon.,46,51,Q34217,LOC,exact,

p4162_5,Bologna,260,267,Q1891,LOC,exact,

p4162_5,Demetrio,0,8,Q105747223,PER,partial,Demetrio Falereo (Pseudo)

p4162_5,Gale,40,44,Q2424128,PER,partial,Thomas Gale

p4154_11,Reiske,37,43,Q68112,PER,partial,Johann Jakob Reiske

p1113_1,Dante,2601,2606,Q1067,PER,exact,

p1113_1,Gellio,696,702,Q294800,PER,exact,

p1113_1,Plauto,2398,2404,Q47160,PER,exact,

p1113_1,Alberti,2609,2616,Q3080944,PER,partial,François Alberti de Villeneuve

p1113_1,Caro,2591,2595,Q566851,PER,partial,Annibale Caro

p1113_1,Forcellini,1748,1758,Q550353,PER,partial,Egidio Forcellini

p1113_1,Forcellini,2276,2286,Q550353,PER,partial,Egidio Forcellini

p4182_1,V. Casaubon,20,31,Q436002,PER,partial,Isaac Casaubon

p4444_1,Roma,400,404,Q1747689,LOC,exact,

p4444_1,Roma,844,848,Q1747689,LOC,exact,

p4444_1,Veii,821,825,Q677935,LOC,exact,

p4444_1,Rome,905,909,Q1747689,LOC,exact,

p4444_1,Niebuhr,409,416,Q60586,PER,exact,

p4444_1,Porsenna,554,562,Q346588,PER,exact,

p4444_1,Porsenna,774,782,Q346588,PER,exact,

p4444_1,Porsenna,1156,1164,Q346588,PER,exact,

p4124_4,Petrarca,340,348,Q1401,PER,exact,

p4124_4,Perticari,385,394,Q3769747,PER,partial,Giulio Perticari di Savignano

p4362_3,Londres,122,129,Q84,LOC,exact,

p4362_3,Omero,534,539,Q6691,PER,exact,

p4362_3,Omero,1995,2000,Q6691,PER,exact,

p4362_3,Granville Penn,22,36,Q5596929,PER,exact,

p4362_3,Pisistrato,2139,2149,Q242172,PER,exact,

p4362_3,Müller,1952,1958,Q57879,PER,partial,Wilhelm Müller

p4309_3,Creso,41,46,Q184462,PER,exact,

p4309_3,Erodoto,12,19,Q26825,PER,exact,

p4309_3,Solone,0,6,Q133337,PER,exact,

p2765_1,Omero,55,60,Q6691,PER,exact,

p4405_2,Troie,169,174,Q22647,LOC,exact,

p4405_2,Paris,827,832,Q90,LOC,exact,

p4405_2,Achille,511,518,Q41746,PER,exact,

p4405_2,Achille,1210,1217,Q41746,PER,exact,

p4405_2,Ettore,1059,1065,Q159666,PER,exact,

p4405_2,B. Constant,777,788,Q123089,PER,partial,Henri-Benjamin Constant de Rebecque

p4405_2,Constant,871,879,Q123089,PER,partial,Henri-Benjamin Constant de Rebecque

p1351_1,inghilterra,294,305,Q21,LOC,exact,

p1351_1,inghilterra,922,933,Q21,LOC,exact,

p1351_1,Germania,310,318,Q183,LOC,exact,

p1351_1,Germania,892,900,Q183,LOC,exact,

p1351_1,Bacone,817,823,Q37388,PER,partial,Francesco Bacone

p1351_1,Federico II,945,956,Q33550,PER,partial,Federico II di Prussia

p1351_1,Locke,879,884,Q9353,PER,partial,Giovanni Locke

p1351_1,Newton,871,877,Q935,PER,partial,Isacco Newton

p1351_1,Staël,343,348,Q123041,PER,partial,Anne Louise Germaine de Staël

p955_2,D. Bertolotti,732,745,Q3703496,PER,partial,Davide Bertolotti

p955_2,Bertolotti,993,1003,Q3703496,PER,partial,Davide Bertolotti

p955_2,Calidasa,816,824,Q7011,PER,levenshtein,Kālidāsa

p4323_1,Omero,93,98,Q6691,PER,exact,

p4323_1,Omero,1018,1023,Q6691,PER,exact,

p4323_1,Omero,1397,1402,Q6691,PER,exact,

p4323_1,Ossian,125,131,Q15837802,PER,exact,

p4323_1,G. Capponi,1268,1278,Q719985,PER,levenshtein,Gino Capponi

p4323_1,Müller,1001,1007,Q57879,PER,partial,Wilhelm Müller

p4153_5,Bologna,92,99,Q1891,LOC,exact,

p4036_10,Platone,741,748,Q859,PER,exact,

p4036_10,Luciano,188,195,Q177847,PER,partial,Luciano di Samosata

p4036_10,Luciano,795,802,Q177847,PER,partial,Luciano di Samosata

p4121_13,Orfeo,32,37,Q174353,PER,exact,

p805_1,Venezia,3376,3383,Q641,LOC,exact,

p805_1,Milano,3457,3463,Q490,LOC,exact,

p805_1,Locke,3369,3374,Q9353,PER,partial,Giovanni Locke

p805_1,Soave,3318,3323,Q3081091,PER,partial,Giovanni Francesco Soave

p722_2,Porzio,0,6,Q348500,PER,partial,Camillo Porzio

p2919_1,Alberti,854,861,Q3080944,PER,partial,François Alberti de Villeneuve

p1290_1,Calmet,763,769,Q767668,PER,partial,Antoine Augustin Calmet

p1290_1,Prideaux,775,783,Q5941597,PER,partial,Humphrey Prideaux

p2672_3,Lips.,169,174,Q2079,LOC,exact,

p2672_3,Roma,979,983,Q220,LOC,exact,

p2672_3,Callicle,708,716,Q553801,PER,exact,

p2672_3,Platone,668,675,Q859,PER,exact,

p2672_3,Platone,797,804,Q859,PER,exact,

p2672_3,Socrate,502,509,Q913,PER,exact,

p3590_1,Achille,775,782,Q41746,PER,exact,

p3590_1,Ettore,764,770,Q159666,PER,exact,

p3590_1,Goffredo,134,142,Q76721,PER,exact,

p3590_1,Rinaldo,155,162,Q16596667,PER,exact,

p2821_3,Catone,43,49,Q180081,PER,partial,Marco Porcio Catone Censore

p2821_3,Catone,1376,1382,Q180081,PER,partial,Marco Porcio Catone Censore

p2821_3,Catone,1463,1469,Q180081,PER,partial,Marco Porcio Catone Censore

p2821_3,Festo,21,26,Q302723,PER,partial,Sesto Pompeo Festo

p2821_3,Festo,1327,1332,Q302723,PER,partial,Sesto Pompeo Festo

p1809_1,Boccaccio,249,258,Q1402,PER,exact,

p1809_1,Dante,204,209,Q1067,PER,exact,

p1809_1,Petrarca,330,338,Q1401,PER,exact,

p1809_1,Petrarca,381,389,Q1401,PER,exact,

p3686_1,Varrone,317,324,Q206119,PER,partial,Marco Terenzio Varrone

p3686_1,Varrone,477,484,Q206119,PER,partial,Marco Terenzio Varrone

p3584_1,spagna,24,30,Q29,LOC,exact,

p3584_1,Maometto,226,234,Q9458,PER,exact,

p3630_1,italia,586,592,Q38,LOC,exact,

p3630_1,Bartoli,207,214,Q2283604,PER,partial,Daniello Bartoli

p4102_5,europa,507,513,Q46,LOC,exact,

p4102_5,america,516,523,Q828,LOC,exact,

p4102_5,Moliere,280,287,Q687,PER,levenshtein,Molière

p4471_2,Vieusseux,55,64,Q3106952,PER,partial,Giovanni Pietro Vieusseux

p1028_4,Dante,94,99,Q1067,PER,exact,

p1028_4,Omero,13,18,Q6691,PER,exact,

p1028_4,Alfieri,64,71,Q296244,PER,partial,Vittorio Amedeo Alfieri

p928_2,Indostan,182,190,Q853968,LOC,exact,

p928_2,Milano,221,227,Q490,LOC,exact,

p928_2,India,473,478,Q668,LOC,exact,

p928_2,India,592,597,Q668,LOC,exact,

p928_2,Jones,651,656,Q273969,PER,exact,

p928_2,Sir William,627,638,Q273969,PER,partial,Sir William Jones

p4114_6,Giacomo Apostolo,179,195,Q43999,PER,partial,San Giacomo Maggiore Apostolo

p4114_6,Luciano,94,101,Q177847,PER,partial,Luciano di Samosata

p4116_1,San Lorenzo,134,145,Q17590,PER,exact,

p4116_1,Licofrone,103,112,Q432737,PER,exact,

p4116_1,Stobeo,50,56,Q444079,PER,exact,

p4116_1,Gesn.,62,67,Q60116,PER,levenshtein,Gesner

p1204_1,V. Sulzer,1570,1579,Q116036,PER,partial,Johann Georg Sulzer

p4140_4,Petr,42,46,Q1401,PER,levenshtein,Petrarca

p3214_1,europa,1162,1168,Q46,LOC,exact,

p3214_1,europa,1390,1396,Q46,LOC,exact,

p3214_1,europa,2609,2615,Q46,LOC,exact,

p3214_1,grecia,2635,2641,Q11772,LOC,exact,

p3214_1,Montesquieu,825,836,Q15975,PER,exact,

p3214_1,Rossini,5651,5658,Q9726,PER,exact,

p2401_1,Socrate,25,32,Q913,PER,exact,

p967_1,Staël,3454,3459,Q123041,PER,partial,Anne Louise Germaine de Staël

p494_2,Manhem.,18,25,Q2119,LOC,exact,

p494_2,Roma,269,273,Q1747689,LOC,exact,

p494_2,Roma,568,572,Q1747689,LOC,exact,

p494_2,Floro,0,5,Q316483,PER,exact,

p494_2,Floro,174,179,Q316483,PER,exact,

p494_2,Floro,352,357,Q316483,PER,exact,

p494_2,Floro,1019,1024,Q316483,PER,exact,

p494_2,Floro,1080,1085,Q316483,PER,exact,

p494_2,Traiano,189,196,Q1425,PER,exact,

p494_2,Forcellini,1046,1056,Q550353,PER,partial,Egidio Forcellini

p4167_11,Virgil,21,27,Q1398,PER,levenshtein,Vergilius

p4143_3,Bologna,311,318,Q1891,LOC,exact,

p4143_3,Epitteto,279,287,Q183144,PER,exact,

p4143_3,Bartoli,181,188,Q2283604,PER,partial,Daniello Bartoli

p155_1,V. Chateaubriand,1641,1657,Q49767,PER,partial,François-René de Chateaubriand

p962_1,Staël,703,708,Q123041,PER,partial,Anne Louise Germaine de Staël

p1338_2,Grecia,272,278,Q11772,LOC,exact,

p1338_2,Ippocrate,31,40,Q5264,PER,exact,

p3430_2,Anvers,275,281,Q12892,LOC,exact,

p3430_2,Anfione,2838,2845,Q242835,PER,exact,

p3430_2,Orazio,2726,2732,Q6197,PER,exact,

p3430_2,Orfeo,2829,2834,Q174353,PER,exact,

p3430_2,Pedro de Cieça de Leon,248,270,Q729597,PER,levenshtein,Pedro de Cieza de León

p3325_1,italia,156,162,Q38,LOC,exact,

p3325_1,Luigi XIV,694,703,Q7742,PER,partial,Luigi XIV di Borbone

p4516_2,Italia,254,260,Q38,LOC,exact,

p4516_2,Mezzofanti,319,329,Q117763,PER,partial,Giuseppe Gasparo Mezzofanti

p2148_1,Ducange,790,797,Q442240,PER,exact,

p392_1,italia,675,681,Q38,LOC,exact,

p392_1,Dante,343,348,Q1067,PER,exact,

p392_1,Lorenzo de' Medici,785,803,Q177854,PER,exact,

p392_1,Petrarca,354,362,Q1401,PER,exact,

p392_1,Alfieri,1186,1193,Q296244,PER,partial,Vittorio Amedeo Alfieri

p392_1,Leon X.,915,922,Q49237,PER,levenshtein,Leone X

p392_1,Cosimo,776,782,Q48544,PER,partial,Cosimo di Giovanni de' Medici

p3990_1,Ippocrate,236,245,Q5264,PER,exact,

p3037_3,S. Giacomo,504,514,Q43999,PER,partial,San Giacomo Maggiore Apostolo

p640_1,Magalotti,224,233,Q590501,PER,partial,Lorenzo Magalotti

p640_1,Monti,248,253,Q723643,PER,partial,Vincenzo Monti

p471_1,Omero,74,79,Q6691,PER,exact,

p471_1,Omero,258,263,Q6691,PER,exact,

p471_1,Virgilio,85,93,Q1398,PER,exact,

p357_1,Condorcet,174,183,Q201477,PER,exact,

p357_1,Robespierre,574,585,Q44197,PER,exact,

p4295_1,Paris,400,405,Q90,LOC,exact,

p4295_1,Firenze,512,519,Q2044,LOC,exact,

p4295_1,Benjamin Franklin,368,385,Q34969,PER,exact,

p4295_1,Jules Renouard,412,426,Q16196551,PER,exact,

p4295_1,Franklin,262,270,Q34969,PER,partial,Beniamino Franklin

p2453_1,Alfieri,1025,1032,Q296244,PER,partial,Vittorio Amedeo Alfieri

p2453_1,Staël,1006,1011,Q123041,PER,partial,Anne Louise Germaine de Staël

p510_2,Floro,202,207,Q316483,PER,exact,

p510_2,Floro,1024,1029,Q316483,PER,exact,

p510_2,Pompeo,504,510,Q125414,PER,exact,

p510_2,P. Servilio,747,758,Q392647,PER,partial,Publio Servilio Vatia Isaurico

p510_2,Velleio I.,63,73,Q316098,PER,partial,Marco Velleio Patercolo

p4030_10,Erodoto,11,18,Q26825,PER,exact,

p4030_10,Palmerio,135,143,Q3159322,PER,partial,"Palmerio (Jacques Le Paulmier de
                            Grentemesnil)"

p4030_10,Luciano,187,194,Q177847,PER,partial,Luciano di Samosata

p55_5,Sanazzaro,102,111,Q510621,PER,levenshtein,Sannazaro

p3317_1,Svetonio,43,51,Q10133,PER,exact,

p3317_1,Forcellini,109,119,Q550353,PER,partial,Egidio Forcellini

p3317_1,Pitisco,93,100,Q7412401,PER,partial,Samuele Pitisco

p592_3,Cicerone,213,221,Q1541,PER,exact,

p4010_5,Alessi,1341,1347,Q4966577,PER,exact,

p4010_5,Ateneo,713,719,Q294923,PER,exact,

p4010_5,Ateneo,1359,1365,Q294923,PER,exact,

p4010_5,Dione Cassio,1138,1150,Q185223,PER,exact,

p4010_5,Euripide,962,970,Q48305,PER,exact,

p4010_5,Euripide,1622,1630,Q48305,PER,exact,

p4010_5,Fenice Colofonio,679,695,Q10287061,PER,exact,

p4010_5,Platone,1576,1583,Q859,PER,exact,

p4010_5,AElian,1286,1292,Q313782,PER,levenshtein,Eliano

p4010_5,Dalechampio,776,787,Q1230960,PER,levenshtein,Daléchamps

p4010_5,Dalechampio},1405,1417,Q1230960,PER,levenshtein,Daléchamps

p4010_5,Scapula,941,948,Q3179685,PER,partial,Joannes Scapula

p4010_5,Scapula,1111,1118,Q3179685,PER,partial,Joannes Scapula

p4494_1,Svezia,835,841,Q34,LOC,exact,

p4494_1,Stralsund,856,865,Q4065,LOC,exact,

p4494_1,Londr.,893,899,Q84,LOC,exact,

p4494_1,Voltaire,871,879,Q9068,PER,exact,

p4494_1,Carlo,820,825,Q52934,PER,partial,Carlo XII di Svezia

p4143_2,Epictet,75,82,Q183144,PER,levenshtein,Epitteto

p4442_6,Rome,912,916,Q1747689,LOC,exact,

p4442_6,Rome,1065,1069,Q1747689,LOC,exact,

p4442_6,Toscana,1640,1647,Q1273,LOC,exact,

p4442_6,Fausto,1384,1390,Q332885,PER,exact,

p4442_6,Faustolo,1393,1401,Q1162374,PER,exact,

p4442_6,Niebuhr,0,7,Q60586,PER,exact,

p4442_6,Niebuhr,2647,2654,Q60586,PER,exact,

p4442_6,Remo,1302,1306,Q1242632,PER,exact,

p4442_6,Remo,1433,1437,Q1242632,PER,exact,

p4442_6,Romolo,1293,1299,Q2186,PER,exact,

p4442_6,Romolo,1424,1430,Q2186,PER,exact,

p4442_6,Romulus,365,372,Q2186,PER,levenshtein,Romolo

p4158_1,rom.,47,51,Q220,LOC,exact,

p4158_1,Bologna,432,439,Q1891,LOC,exact,

p4158_1,Virgil,271,277,Q1398,PER,levenshtein,Vergilius

p1270_2,Jones,822,827,Q273969,PER,exact,

p996_1,grecia,387,393,Q11772,LOC,exact,

p996_1,grecia,442,448,Q11772,LOC,exact,

p996_1,grecia,2045,2051,Q11772,LOC,exact,

p996_1,italia,423,429,Q38,LOC,exact,

p996_1,italia,830,836,Q38,LOC,exact,

p996_1,impero greco,702,714,Q2497438,LOC,exact,

p996_1,impero greco,1370,1382,Q2497438,LOC,exact,

p996_1,Fozio,2383,2388,Q243187,PER,exact,

p996_1,Omero,1939,1944,Q6691,PER,exact,

p996_1,Porfirio,2197,2205,Q203445,PER,exact,

p996_1,Teodoro Metochita,2733,2750,Q221657,PER,exact,

p996_1,Giovanni Tzetze,2687,2702,Q530515,PER,exact,

p996_1,Virgilio,311,319,Q1398,PER,exact,

p996_1,Gemisto,1458,1465,Q220313,PER,partial,Giorgio Gemisto Pletone

p996_1,Longino,2182,2189,Q436634,PER,partial,Cassio Dionisio Longino

p4139_4,Joseph,128,134,Q134461,PER,partial,Joseph ben Matthias

p4269_2,Troia,1663,1668,Q22647,LOC,exact,

p4269_2,Achille,1642,1649,Q41746,PER,exact,

p4269_2,Napoleone,1684,1693,Q517,PER,exact,

p2663_4,Lucilio,15,22,Q298729,PER,exact,

p2487_1,Cesare,630,636,Q1048,PER,exact,

p2487_1,Cesare,1271,1277,Q1048,PER,exact,

p2487_1,Antonio ne' Lupercali,891,912,Q51673,PER,partial,Marco Antonio

p2731_1,Ven.,208,212,Q641,LOC,exact,

p2731_1,Buffon,787,793,Q229264,PER,exact,

p2731_1,Speroni,192,199,Q352663,PER,partial,Sperone Speroni

p61_1,Orazio,137,143,Q6197,PER,exact,

p61_1,Orazio,297,303,Q6197,PER,exact,

p697_1,italia,1886,1892,Q38,LOC,exact,

p697_1,italia,2137,2143,Q38,LOC,exact,

p697_1,europa,1980,1986,Q46,LOC,exact,

p697_1,Baldi,1075,1080,Q560613,PER,partial,Bernardino Baldi

p697_1,Perticari,1098,1107,Q3769747,PER,partial,Giulio Perticari di Savignano

p53_1,Chateaubriand,376,389,Q49767,PER,partial,François-René de Chateaubriand

p360_2,Nep.,356,360,Q109594,PER,exact,

p3988_2,Lips.,75,80,Q2079,LOC,exact,

p3988_2,Weller,67,73,Q111128,PER,partial,Jacob Weller

p4005_5,Guittone,689,697,Q1246333,PER,exact,

p4454_1,Corsicam,568,576,Q14112,LOC,exact,

p4454_1,Greece,729,735,Q41,LOC,exact,

p4454_1,Cicero,1007,1013,Q1541,PER,levenshtein,Cicerone

p1162_5,Ariosto,71,78,Q48900,PER,exact,

p1162_5,Ariosto,752,759,Q48900,PER,exact,

p1162_5,Alamanni,85,93,Q721846,PER,partial,Luigi Alamanni il Vecchio

p1162_5,Caro,99,103,Q566851,PER,partial,Annibale Caro

p1162_5,Monti,170,175,Q723643,PER,partial,Vincenzo Monti

p1840_1,Francia,42,49,Q142,LOC,exact,

p1840_1,Grecia,329,335,Q11772,LOC,exact,

p1840_1,Anacreonte,472,482,Q213484,PER,exact,

p1840_1,Aristeneto,1559,1569,Q664196,PER,exact,

p1840_1,Eurialo,1966,1973,Q16647668,PER,exact,

p1840_1,Frontone,574,582,Q317055,PER,exact,

p1840_1,Ganimede,372,380,Q131588,PER,exact,

p1840_1,Niso,1958,1962,Q7134950,PER,exact,

p1840_1,Filostrato,1547,1557,Q2274948,PER,exact,

p1840_1,Saffo,448,453,Q17892,PER,exact,

p1840_1,Saffo,1356,1361,Q17892,PER,exact,

p1840_1,Virgilio,1578,1586,Q1398,PER,exact,

p1840_1,Luciano,1023,1030,Q16647668,PER,levenshtein,Eurialo

p338_1,Kehll,322,327,Q15979,LOC,exact,

p338_1,Abbé de Mably,241,254,Q202555,PER,exact,

p2625_1,Demostene,818,827,Q117253,PER,exact,

p2625_1,Giove,670,675,Q4649,PER,exact,

p2625_1,Isocrate,1208,1216,Q221182,PER,exact,

p2625_1,Omero,683,688,Q6691,PER,exact,

p4135_4,V. Toup,48,55,Q3183484,PER,partial,Jonathan Toup

p4050_6,Voltaire,107,115,Q9068,PER,exact,

p4416_1,Firenze,675,682,Q2044,LOC,exact,

p4416_1,Montaigne,268,277,Q41568,PER,exact,

p4416_1,Pascal,306,312,Q1290,PER,partial,Blaise Pascal

p3986_1,Festo,29,34,Q302723,PER,partial,Sesto Pompeo Festo

p3986_1,Festo,179,184,Q302723,PER,partial,Sesto Pompeo Festo

p4399_4,Asia,43,47,Q48,LOC,exact,

p4399_4,Paris,329,334,Q90,LOC,exact,

p4399_4,M. de Meyendorff,225,241,Q1506650,PER,partial,Georg von Meyendorff

p4399_4,M. de Meyendorff,505,521,Q1506650,PER,partial,Georg von Meyendorff

p911_1,Rousseau,265,273,Q6527,PER,partial,Jean-Jacques Rousseau

p911_1,Rousseau,437,445,Q6527,PER,partial,Jean-Jacques Rousseau

p4245_7,Sassetti,17,25,Q1413989,PER,partial,Filippo Sassetti

p4234_5,Recanati,4233,4241,Q83362,LOC,exact,

p4234_5,Pindaro,3902,3909,Q134929,PER,exact,

p4234_5,Saffo,3952,3957,Q17892,PER,exact,

p4234_5,Simonide,3832,3840,Q273003,PER,exact,

p2095_2,Cicerone,482,490,Q1541,PER,exact,

p553_2,Ossian,957,963,Q15837802,PER,exact,

p553_2,Tacito,912,918,Q2161,PER,exact,

p553_2,Goguet,1302,1308,Q18714346,PER,partial,Antoine-Yves Goguet

p4376_1,Grenoble,79,87,Q1289,LOC,exact,

p4376_1,Métral,1071,1077,Q12887438,PER,partial,Antoine Métral

p51_3,Amsterd.,645,653,Q727,LOC,exact,

p51_3,Montesquieu,599,610,Q15975,PER,exact,

p2009_1,Lucrezio,801,809,Q47154,PER,exact,

p4411_3,Letronne,64,72,Q574368,PER,exact,

p4411_3,Silco,153,158,Q2286259,PER,exact,

p329_1,Lutero,1128,1134,Q9554,PER,exact,

p329_1,Maometto,1040,1048,Q9458,PER,exact,

p329_1,Pascal,165,171,Q1290,PER,partial,Blaise Pascal

p1760_1,Ispagna,117,124,Q29,LOC,exact,

p1760_1,Ispagna,323,330,Q29,LOC,exact,

p1760_1,Ispagna,530,537,Q29,LOC,exact,

p1760_1,Milano,566,572,Q490,LOC,exact,

p1760_1,Rocca,44,49,Q2831673,PER,partial,Albert Jean Michel de Rocca

p1760_1,A. F. Stella,590,602,Q3619591,PER,partial,Antonio Fortunato Stella

p288_1,Achille,789,796,Q41746,PER,exact,

p288_1,Lord Byron,1233,1243,Q5679,PER,exact,

p288_1,Enea,823,827,Q82732,PER,exact,

p288_1,Omero,810,815,Q6691,PER,exact,

p288_1,Virgilio,849,857,Q1398,PER,exact,

p4000_4,Alberti,1341,1348,Q3080944,PER,partial,François Alberti de Villeneuve

p1153_1,Prisciano,778,787,Q356433,PER,exact,

p1317_1,Dante,479,484,Q1067,PER,exact,

p3569_2,Erodoto,1355,1362,Q26825,PER,exact,

p3569_2,Forcellini,597,607,Q550353,PER,partial,Egidio Forcellini

p4224_1,Gale,165,169,Q2424128,PER,partial,Thomas Gale

p3684_5,S. Girolamo,112,123,Q44248,PER,partial,Eusebio Sofronio Girolamo

p2930_1,Plauto,104,110,Q47160,PER,exact,

p2930_1,Forcellini,165,175,Q550353,PER,partial,Egidio Forcellini

p2930_1,Pisto,355,360,Q47160,PER,levenshtein,Plauto

p60_1,Alamanni,48,56,Q721846,PER,partial,Luigi Alamanni il Vecchio

p60_1,Martelli,251,259,Q3902896,PER,partial,Pier Jacopo Martelli

p4282_2,V. Forcellini,24,37,Q550353,PER,partial,Egidio Forcellini

p112_1,Venezia,226,233,Q641,LOC,exact,

p142_1,Montesquieu,578,589,Q15975,PER,exact,

p142_1,Temple de Gnide,590,605,Q15975,PER,partial,"Charles-Louis de Secondat, barone di La Brède e di
                            Montesquieu"

p4255_1,Friburgo,57,65,Q2833,LOC,exact,

p4294_4,India,504,509,Q668,LOC,exact,

p4294_4,Firenze,694,701,Q2044,LOC,exact,

p4294_4,Arriano,459,466,Q31845,PER,exact,

p4294_4,Dicearco,265,273,Q352621,PER,exact,

p4294_4,Megastene,490,499,Q312548,PER,exact,

p4294_4,Nearco,448,454,Q320132,PER,exact,

p4294_4,Pausania,225,233,Q192931,PER,exact,

p4294_4,Teofrasto,292,301,Q160362,PER,exact,

p2538_1,Petrarca,1407,1415,Q1401,PER,exact,

p2538_1,Caro,1722,1726,Q566851,PER,partial,Annibale Caro

p2538_1,Caro,1742,1746,Q566851,PER,partial,Annibale Caro

p4465_5,Niebuhr,187,194,Q60586,PER,exact,

p4147_6,Athènes,137,144,Q844930,LOC,exact,

p4147_6,Grèce,558,563,Q11772,LOC,exact,

p4147_6,Bologna,867,874,Q1891,LOC,exact,

p4147_6,Dicearco,454,462,Q352621,PER,exact,

p4147_6,Dicearco,509,517,Q352621,PER,exact,

p4147_6,Creuzer,469,476,Q69685,PER,partial,Georg Friedrich Creuzer

p4147_6,La Bruyere,842,852,Q314975,PER,partial,Jean de La Bruyère

p4147_6,Posidippe,0,9,Q1392801,PER,levenshtein,Posidippo

p2097_2,Shakespeare,749,760,Q692,PER,exact,

p2097_2,Anna,700,704,Q119702,PER,partial,Anna di Gran Bretagna

p2813_1,Virgilio,1139,1147,Q1398,PER,exact,

p68_2,Virgilio,187,195,Q1398,PER,exact,

p3722_3,Carisio,28,35,Q1001949,PER,exact,

p3722_3,Vossio,41,47,Q785925,PER,partial,Gerardo Giovanni Vossio

p2639_1,Petrarca,771,779,Q1401,PER,exact,

p2522_1,Petrarca,519,527,Q1401,PER,exact,

p2522_1,San Pietro,1015,1025,Q33923,PER,exact,

p2522_1,Virgilio,578,586,Q1398,PER,exact,

p2522_1,Tasso,340,345,Q168962,PER,partial,Torquato Tasso

p4524_8,Roma,112,116,Q220,LOC,exact,

p4255_5,Friburgo,118,126,Q2833,LOC,exact,

p2893_1,Orazio,180,186,Q6197,PER,exact,

p2893_1,Virg,289,293,Q1398,PER,levenshtein,Virgilio

p1717_1,Periandro,61,70,Q328793,PER,exact,

p324_2,Merico Casaubono,286,302,Q1319217,PER,exact,

p324_2,Demetrio Falereo,0,16,Q105747223,PER,partial,Demetrio Falereo (Pseudo)

p111_1,Arriano,116,123,Q31845,PER,exact,

p3054_4,Fedro,541,546,Q52166,PER,exact,

p2705_1,Italia,114,120,Q38,LOC,exact,

p2705_1,Dante,149,154,Q1067,PER,exact,

p2705_1,Perticari,127,136,Q3769747,PER,partial,Giulio Perticari di Savignano

p4210_1,Tolomeo Efestione,52,69,Q1487010,PER,exact,

p3480_1,Maria,2395,2400,Q345,PER,exact,

p3480_1,Alfieri,2302,2309,Q296244,PER,partial,Vittorio Amedeo Alfieri

