id,start_pos,end_pos,type,alias,wb_id,score
https://digitalzibaldone.net/node/p2975_1,501,509,PER,Johann Christian Daniel von Schreber >> it,Q162688,-4.551258087158203
https://digitalzibaldone.net/node/p2977_1,1570,1575,LOC,Paris >> it,Q104197,-0.2963705360889435
https://digitalzibaldone.net/node/p2977_1,1563,1568,WORK,Genio (filosofia) >> it,Q185030,-1.225959300994873
https://digitalzibaldone.net/node/p2981_1,391,410,WORK,Il Paradiso perduto >> it,Q19841584,-0.2542570233345032
https://digitalzibaldone.net/node/p2983_2,508,514,WORK,Crusca >> it,Q188672,-0.5169873833656311
https://digitalzibaldone.net/node/p2983_2,885,898,WORK,Giulio Leoni >> it,Q853122,-3.6320557594299316
https://digitalzibaldone.net/node/p2983_2,901,913,WORK,Glossario dei termini marinareschi (A-B) >> it,Q3772464,-1.9310883283615112
https://digitalzibaldone.net/node/p2984_2,282,292,PER,Carlo Forcella >> it,Q48832071,-5.260923862457275
https://digitalzibaldone.net/node/p2985_1,696,704,PER,Forcellone >> it,Q1970197,-2.1719071865081787
https://digitalzibaldone.net/node/p2987_1,237,252,PER,Bastian >> en,Q810611,-4.143253326416016
https://digitalzibaldone.net/node/p2991_1,205,208,PER,Mai >> it,Q234028,-1.3076268434524536
https://digitalzibaldone.net/node/p2991_1,1643,1650,PER,Diomede >> it,Q208256,-0.2649981677532196
https://digitalzibaldone.net/node/p2995_1,390,399,WORK,Accademia della Crusca >> it,Q338489,-0.9321049451828003
https://digitalzibaldone.net/node/p2995_2,19,26,PER,Johann Caspar Ferdinand Fischer >> it,Q704728,-1.0095959901809692
https://digitalzibaldone.net/node/p2995_2,292,299,PER,Johann Caspar Ferdinand Fischer >> it,Q704728,-1.1570857763290405
https://digitalzibaldone.net/node/p2995_2,68,74,PER,Weller >> it,Q2557763,-1.3545854091644287
https://digitalzibaldone.net/node/p2996_1,833,838,PER,Forcello >> it,Q3747949,-1.954593539237976
https://digitalzibaldone.net/node/p2998_3,149,154,PER,Forza >> it,Q11402,-1.7222745418548584
https://digitalzibaldone.net/node/p2998_3,294,299,PER,Forza Italia (1994) >> it,Q215350,-1.4961813688278198
https://digitalzibaldone.net/node/p2999_1,45,51,WORK,Aminta >> it,Q482102,-1.2472330331802368
https://digitalzibaldone.net/node/p2999_1,58,69,WORK,Il pastor fido (Händel) >> it,Q1658249,-0.18803328275680542
https://digitalzibaldone.net/node/p3000_2,498,503,PER,Asti >> it,Q6122,-2.219038248062134
https://digitalzibaldone.net/node/p3000_2,623,628,PER,Asti >> it,Q6122,-1.3084309101104736
