id,start_pos,end_pos,surface,type,score
p4101_5,148,150,Da,PER,0.67290217
p4101_5,230,235,Lucia,PER,0.7860479
p4101_5,284,285,G,LOC,0.5805667
p4426_1,21,26,Dante,PER,0.9909588
p4426_1,49,54,Monti,PER,0.47005737
p4426_1,200,205,Dante,PER,0.987894
p4426_1,262,267,Dante,PER,0.98418957
p4426_1,276,284,Rousseau,PER,0.99684
p4426_1,341,343,Fi,PER,0.42156357
p966_2,93,100,Europea,LOC,0.76357484
p966_2,269,277,Giordani,PER,0.98538464
p4101_2,20,27,Luciano,PER,0.95608497
p4101_2,44,50,Giugno,LOC,0.47567466
p453_2,299,302,Dei,PER,0.673877
p453_2,538,541,Dei,PER,0.6350356
p453_2,709,718,Velleio I,PER,0.8786154
p453_2,730,742,Paolo Emilio,PER,0.9954601
p453_2,900,920,Dionigi Alicarnasseo,PER,0.9779752
p453_2,953,959,Milano,LOC,0.99793255
p1848_1,345,351,Grecia,LOC,0.99099296
p1848_1,353,359,Egitto,LOC,0.99319345
p1848_1,361,366,India,LOC,0.9926973
p1848_1,372,376,Arab,LOC,0.5250086
p1848_1,383,390,Italian,LOC,0.48500496
p1848_1,435,443,Salomone,PER,0.9760307
p1848_1,460,465,Sirac,PER,0.958387
p1848_1,495,502,Oriente,LOC,0.9294083
p1848_1,636,644,Confucio,PER,0.9433582
p1848_1,825,831,Seneca,PER,0.9934471
p1848_1,833,839,Lucano,PER,0.9832238
p1848_1,860,871,Quintiliano,PER,0.8203899
p1848_1,899,901,Af,LOC,0.51989245
p1848_1,909,920,Tertulliano,PER,0.9227603
p1848_1,922,933,S. Agostino,PER,0.79816157
p1848_1,975,992,Arnobio Affricano,PER,0.984449
p1848_1,996,1005,Lattanzio,PER,0.9164698
p1848_1,1175,1181,Chiesa,LOC,0.33852765
p1848_1,1219,1225,Grecia,LOC,0.71696556
p1848_1,1346,1355,Palestina,LOC,0.95845115
p1848_1,1448,1452,Asia,LOC,0.9660582
p1848_1,1459,1466,Affrica,LOC,0.79898465
p2982_1,36,41,Omero,PER,0.99225193
p2982_1,646,651,Omero,PER,0.9877671
p4200_5,65,69,Caro,PER,0.92785364
p4200_5,209,213,Cioè,PER,0.6840804
p4200_5,243,248,Monti,PER,0.7069109
p4200_5,296,301,Dafni,PER,0.74773175
p4200_5,494,505,Fozio Bibli,PER,0.8764123
p4200_5,553,574,Dionigi d'Alicarnasso,PER,0.98905885
p1812_2,328,336,Luigi 14,PER,0.86522007
p4160_10,435,440,Tasso,PER,0.9262247
p4160_10,1515,1522,Bologna,LOC,0.9748478
p3835_1,195,208,Re di Prussia,PER,0.6853121
p1179_1,1348,1356,Voltaire,PER,0.996621
p1179_1,1819,1824,China,LOC,0.93946815
p4046_4,77,84,Luciano,PER,0.954419
p4046_4,108,111,Pol,PER,0.4935337
p4046_4,180,190,Forcellini,PER,0.6728355
p4144_4,163,171,Epitteto,PER,0.8960374
p4144_4,229,236,Atenies,LOC,0.76428974
p4144_4,278,297,Teofrasto Caratteri,PER,0.955545
p4144_4,310,313,Ter,PER,0.8136117
p4144_4,318,324,Eunuch,PER,0.5562253
p4144_4,336,338,Au,PER,0.598255
p4144_4,346,350,Here,PER,0.40931496
p4144_4,362,385,Visconti Museo Pio Clem,LOC,0.8223344
p4144_4,433,438,Negro,PER,0.87150496
p4144_4,554,575,Simposio di Senofonte,LOC,0.6309872
p4291_2,8,13,Staël,PER,0.5182603
p4291_2,558,565,Platone,PER,0.99612284
p4291_2,1055,1062,Firenze,LOC,0.9538613
p4165_4,167,168,I,PER,0.6087814
p4170_2,41,55,Monti Proposta,LOC,0.9744318
p4170_2,60,67,Restare,LOC,0.95585847
p4150_1,370,377,Bologna,LOC,0.9982242
p57_5,154,173,Cleopatra Mitridate,PER,0.9953084
p3896_1,99,101,Ve,PER,0.613951
p3896_1,104,106,##ri,PER,0.40029395
p3896_1,121,124,Ari,PER,0.8471004
p3896_1,203,209,Aristo,PER,0.7730431
p3704_1,302,306,Cret,PER,0.30613533
p4510_1,970,990,Stratone da Lampasco,PER,0.89247406
p4125_4,10,18,Antigono,LOC,0.78416157
p2442_1,102,108,Plauto,PER,0.98707837
p2442_1,114,124,Forcellini,LOC,0.53414077
p4165_16,61,64,Ter,PER,0.72035843
p4165_16,103,110,Bologna,LOC,0.9985374
p2395_2,56,59,Bot,PER,0.5164605
p86_1,8,13,Staël,PER,0.6986055
p86_1,64,69,Niobé,PER,0.9105914
p3997_3,555,563,Simonide,PER,0.99527943
p13_1,348,351,Ato,PER,0.9129269
p13_1,357,363,Rodope,PER,0.8933521
p13_1,443,447,Capo,PER,0.7720259
p13_1,495,498,Dio,PER,0.875882
p13_1,863,864,G,PER,0.76101685
p13_1,903,905,Ol,PER,0.59619683
p13_1,916,923,Nettuno,PER,0.50562567
p13_1,979,984,Marte,PER,0.82024956
p13_1,1087,1092,Greco,PER,0.5767722
p13_1,1139,1142,Dio,PER,0.90876955
p2199_1,399,407,Terenzio,PER,0.71414995
p2199_1,528,531,Mus,PER,0.49653587
p2199_1,535,537,Mu,PER,0.4484141
p2199_1,542,544,Mu,PER,0.4639094
p2199_1,601,604,Mus,PER,0.6019718
p2199_1,652,654,Mu,PER,0.5850058
p4103_2,225,232,Gonzaga,PER,0.5974916
p4352_3,37,45,Milziade,PER,0.9357462
p4352_3,48,56,Maratona,LOC,0.9886854
p4352_3,76,85,Termopoli,LOC,0.9691077
p4352_3,192,199,Filippo,PER,0.998106
p4352_3,203,213,Alessandro,PER,0.9768208
p2009_1,801,809,Lucrezio,PER,0.9277032
p2009_1,878,884,Lucrez,PER,0.65393674
p186_1,26,37,Montesquieu,PER,0.99774283
p4192_1,13,18,Bayle,PER,0.65689087
p4192_1,1250,1257,Bologna,LOC,0.9868412
p2595_1,58,65,Alfieri,PER,0.941608
p324_1,126,133,Francia,LOC,0.9996044
p324_1,137,142,Luigi,PER,0.8900109
p324_1,281,286,Luigi,PER,0.91912305
p324_1,400,407,Fénélon,PER,0.9585525
p2363_2,256,263,Alfieri,PER,0.98022103
p2363_2,265,272,Foscolo,PER,0.94191337
p2363_2,281,287,Parini,PER,0.9262505
p2363_2,395,401,Parini,PER,0.93803096
p4245_8,37,43,Ateneo,PER,0.982005
p4245_8,49,56,Lessici,PER,0.4999879
p2699_1,960,963,Per,PER,0.30550298
p2699_1,982,987,Dante,PER,0.5007573
p3137_2,98,103,Omero,PER,0.9753622
p3137_2,149,153,Eroe,PER,0.75075024
p3137_2,252,257,Omero,PER,0.94312775
p3137_2,409,413,Eroe,PER,0.85177195
p3137_2,434,441,Dottori,PER,0.4720847
p3137_2,1133,1138,Omero,PER,0.9847586
p1176_2,316,322,Pascal,PER,0.9638555
p1176_2,404,412,Ermogene,PER,0.9602384
p1176_2,614,622,Genetlio,PER,0.81800556
p1176_2,636,651,Esichio Milesio,PER,0.9619626
p1176_2,654,659,Suida,PER,0.94232774
p1176_2,926,937,Cancellieri,PER,0.5316299
p1176_2,1293,1303,Chatterton,PER,0.74714595
p1176_2,1338,1340,Sp,PER,0.40768182
p1176_2,1352,1358,Milano,LOC,0.5830027
p3357_3,4,8,Medi,PER,0.4429178
p3357_3,435,437,Sc,PER,0.426258
p3167_1,876,881,Omero,PER,0.9902959
p4241_2,0,11,Spruzzolare,LOC,0.5692263
p4241_2,13,27,Avvolticchiare,LOC,0.5754357
p4241_2,29,42,Svolticchiare,LOC,0.6225389
p4241_2,44,53,Magalotti,LOC,0.5602083
p56_1,1780,1788,Rousseau,PER,0.99343926
p56_1,1944,1950,Verter,PER,0.98516846
p2495_1,176,180,Pero,PER,0.7174367
p2495_1,679,680,G,LOC,0.6107405
p1140_1,218,226,Virgilio,PER,0.9926237
p1140_1,256,260,Enea,PER,0.9718605
p1140_1,299,305,Priamo,LOC,0.9765085
p1140_1,400,402,Te,PER,0.5576137
p1140_1,1048,1056,Virgilio,PER,0.99541026
p1140_1,1215,1223,Virgilio,PER,0.9951201
p1140_1,1500,1508,Virgilio,PER,0.9773401
p2624_2,70,79,Pontedera,PER,0.7576375
p2624_2,150,153,Pat,PER,0.5687892
p2624_2,157,163,Manfrè,PER,0.4542993
p2624_2,171,178,Seminar,LOC,0.34345958
p2624_2,242,243,B,PER,0.39863914
p2624_2,283,286,Lan,PER,0.5353564
p472_1,0,7,Velleio,PER,0.69035816
p472_1,40,48,Caesaris,PER,0.8837216
p472_1,214,219,Asiae,LOC,0.8106798
p472_1,233,242,Macedonia,LOC,0.9503184
p472_1,348,353,Velle,PER,0.50702447
p472_1,426,435,Macedonia,LOC,0.9781356
p4494_1,820,825,Carlo,PER,0.9546625
p4494_1,835,841,Svezia,LOC,0.6277322
p4494_1,856,865,Stralsund,LOC,0.9770055
p4494_1,871,879,Voltaire,PER,0.96245503
p4494_1,893,895,Lo,PER,0.49866894
p4226_1,28,31,Fra,PER,0.5411618
p4226_1,35,42,Teletis,PER,0.83889085
p4226_1,154,159,Basil,PER,0.65415156
p4226_1,178,194,Mannuccii Adagia,PER,0.60386115
p4226_1,196,200,Vene,LOC,0.608781
p112_5,25,33,Petrarca,PER,0.9932902
p112_5,235,243,Petrarca,PER,0.99215984
p4356_2,512,520,Virgilio,PER,0.9956616
p1078_1,1025,1031,Frigia,LOC,0.9916513
p1078_1,1036,1040,Enea,LOC,0.9545269
p3400_1,363,367,Anna,PER,0.91565764
p3400_1,372,379,Svedese,LOC,0.7385454
p3400_1,659,665,Ossian,PER,0.9282403
p3400_1,681,692,Shakespeare,PER,0.99587196
p3400_1,1017,1024,Svedese,LOC,0.52233535
p3400_1,1026,1030,Dane,LOC,0.42416635
p3400_1,1064,1069,Staël,PER,0.7921791
p3400_1,1089,1097,Alemagna,PER,0.43985566
p4405_1,174,186,Argentoraten,LOC,0.70769596
p4405_1,190,197,Erodoto,PER,0.82481855
p4405_1,218,220,Sc,PER,0.5477029
p3420_2,63,68,Floro,PER,0.9747681
p3420_2,110,117,Platone,PER,0.9896673
p3420_2,193,194,P,PER,0.56935203
p3420_2,252,254,Fa,PER,0.6230744
p3420_2,269,272,Pla,PER,0.35616797
p3420_2,457,462,Plato,PER,0.9199431
p3420_2,467,469,Ci,PER,0.40726462
p3420_2,475,478,Ora,PER,0.42009214
p3420_2,676,683,Platone,PER,0.9861647
p4379_1,14,19,Heyne,PER,0.97762054
p4379_1,49,54,Omero,PER,0.95101327
p4379_1,161,167,Wolfio,PER,0.9559828
p4379_1,187,192,Heyne,PER,0.9817661
p4379_1,258,270,Payne Knight,PER,0.9854394
p4379_1,295,300,Omero,PER,0.9711527
p4379_1,316,319,Oct,PER,0.49277735
p4379_1,377,382,Tisam,PER,0.6760267
p4379_1,481,484,Dor,PER,0.62172467
p4379_1,799,806,Doriesi,PER,0.6417793
p4379_1,841,846,Greco,PER,0.34439656
p4379_1,865,876,Asia minore,LOC,0.79812527
p4379_1,1363,1370,Capponi,PER,0.9056991
p4379_1,1435,1447,Payne Knight,PER,0.95838803
p120_1,462,470,Cicerone,PER,0.9977423
p120_1,986,987,V,PER,0.6807565
p120_1,989,1000,Montesquieu,PER,0.84443694
p4414_3,22,28,Ossian,PER,0.9710924
p4414_3,75,80,Omero,PER,0.9888024
p4414_3,188,193,Omero,PER,0.9860866
p4414_3,421,426,Omero,PER,0.9894564
p4414_3,433,439,Esiodo,PER,0.97422117
p4414_3,454,457,Bat,PER,0.38525862
p4414_3,529,536,Erodoto,PER,0.9845883
p4414_3,589,594,Omero,PER,0.98916346
p4414_3,712,717,Omero,PER,0.9853818
p1558_2,12,17,Monti,PER,0.6815157
p1558_2,350,355,Monti,PER,0.82174575
p28_3,56,64,Manfredi,PER,0.87631154
p28_3,70,75,Zappi,PER,0.85730374
p28_3,145,154,Pindarici,PER,0.7543194
p28_3,157,164,Alcaici,PER,0.7590842
p28_3,167,176,Simonidei,PER,0.76169825
p28_3,180,188,Oraziani,PER,0.6840966
p28_3,196,202,Eroici,PER,0.58612615
p28_3,205,211,Morali,PER,0.6340112
p28_3,252,257,Chiab,LOC,0.56896925
p28_3,411,418,Pindaro,PER,0.7670889
p28_3,446,452,Orazio,PER,0.5786461
p28_3,470,478,Filicaja,PER,0.713123
p28_3,484,489,Guidi,PER,0.7310254
p2592_3,505,513,Cicerone,PER,0.99520504
p2592_3,985,992,Tolomei,PER,0.9808137
p2368_1,88,93,Force,PER,0.39205506
p2128_1,233,242,Demostene,PER,0.9373998
p2128_1,760,767,Francia,LOC,0.99961543
p2128_1,807,813,Grecia,LOC,0.9992993
p4015_2,48,54,Crusca,LOC,0.77948165
p4015_2,80,89,Cervantes,PER,0.83887565
p4015_2,231,236,Force,PER,0.7493056
p4015_2,261,267,Erratu,PER,0.55920684
p4015_2,334,339,Force,PER,0.6843372
p4015_2,411,414,For,LOC,0.39449686
p3023_1,22,40,Venanzio Fortunato,PER,0.9745879
p3023_1,56,57,G,PER,0.5187476
p3023_1,571,577,Venanz,PER,0.889627
p3023_1,579,585,Fortun,PER,0.6287544
p3023_1,656,663,Forcell,PER,0.565463
p3023_1,670,671,G,PER,0.64698964
p3125_1,43,48,Omero,PER,0.9522276
p3125_1,52,54,Er,PER,0.55395156
p3125_1,226,233,Achille,PER,0.98581356
p3125_1,706,712,Romani,LOC,0.62521434
p3125_1,770,776,Romani,LOC,0.6801344
p3125_1,829,834,Omero,PER,0.942405
p3125_1,847,853,Romani,LOC,0.68857896
p3125_1,908,912,Enea,PER,0.9345832
p3125_1,1060,1062,Lu,PER,0.6565336
p3125_1,1065,1067,##de,PER,0.48269358
p3125_1,1211,1213,En,PER,0.69431907
p3125_1,1216,1218,##de,PER,0.4448053
p3125_1,1261,1263,Er,PER,0.7462143
p3125_1,1519,1524,Omero,PER,0.951274
p3125_1,1562,1573,Gerusalemme,LOC,0.784883
p3125_1,1901,1909,Goffredo,PER,0.9511797
p2156_1,1002,1013,S. Flaviano,PER,0.7678902
p1021_2,346,353,Toscano,LOC,0.7657256
p1021_2,582,589,Goldoni,PER,0.92617136
p1021_2,596,600,Meli,PER,0.9178666
p2097_2,700,704,Anna,PER,0.98116094
p2097_2,749,760,Shakespeare,PER,0.9933507
p1138_2,25,30,Lanzi,PER,0.8525146
p1138_2,52,54,Et,LOC,0.3230719
p3057_2,127,133,Osbech,PER,0.68763703
p107_4,64,74,Alessandro,PER,0.9941415
p107_4,183,190,Moretum,LOC,0.9626092
p107_4,252,260,Teocrito,PER,0.97519517
p107_4,283,289,Fabric,PER,0.74351776
p2239_2,697,706,Demostene,PER,0.9923334
p2239_2,722,730,Cicerone,PER,0.99710625
p2239_2,839,848,Demostene,PER,0.9755159
p2239_2,877,885,Cicerone,PER,0.9978626
p3625_1,82,90,Titinnio,PER,0.9348793
p3625_1,99,104,Force,PER,0.3677767
p3625_1,226,234,Virgilio,PER,0.9865938
p3625_1,955,959,Voss,PER,0.6635632
p3625_1,1211,1219,Titinnio,PER,0.9213524
p3625_1,1376,1381,Force,PER,0.25173303
p4120_15,31,36,Lucia,PER,0.47382757
p465_1,0,2,Ve,PER,0.6039761
p465_1,44,50,Italia,LOC,0.8904255
p465_1,52,58,Antoni,PER,0.61217374
p465_1,109,117,Caesaris,PER,0.69086885
p465_1,165,175,Brundisium,LOC,0.90168095
p465_1,210,220,Brundisium,LOC,0.906853
p465_1,316,325,Brundisii,LOC,0.8768439
p465_1,412,420,Brindisi,LOC,0.97130466
p465_1,462,469,Velleio,PER,0.6155858
p465_1,494,502,Burmanno,PER,0.5478516
p465_1,522,524,Lu,LOC,0.3239909
p465_1,543,546,Sam,PER,0.6492013
p465_1,548,553,Lucht,PER,0.41188064
p465_1,583,591,Brundisi,LOC,0.4724169
p323_1,486,491,Staël,PER,0.95725125
p3053_1,260,261,V,PER,0.88396215
p3053_1,263,270,Forcell,PER,0.86418927
p4499_6,24,26,Ci,PER,0.34921908
p4499_6,365,372,Alberti,PER,0.9140252
p270_3,679,687,D'Argens,PER,0.8497102
p270_3,701,709,Federico,PER,0.99193406
p2264_1,230,234,Casa,PER,0.31930754
p2264_1,576,582,Orazio,PER,0.86399615
p2264_1,1035,1041,Orazio,PER,0.9520105
p2264_1,1119,1124,Livio,PER,0.9870547
p62_3,32,37,Dario,PER,0.9926416
p62_3,103,110,Arriano,PER,0.9626978
p62_3,131,137,Curzio,PER,0.9169266
p62_3,159,169,Alessandro,PER,0.99034494
p62_3,214,221,Arriano,PER,0.9624166
p62_3,376,383,Persian,LOC,0.6280102
p62_3,449,459,Alessandro,PER,0.9923254
p62_3,461,468,Arriano,PER,0.96168727
p62_3,620,627,Persian,LOC,0.4310299
p62_3,651,659,Macedone,LOC,0.7496293
p62_3,663,668,Dario,PER,0.99165934
p62_3,774,784,Alessandro,PER,0.99077284
p62_3,989,997,Macedone,LOC,0.5383803
p4197_7,14,30,Teodoro Gadareno,PER,0.99980503
p4197_7,140,146,Sueton,PER,0.9169059
p4197_7,159,167,Suetonio,PER,0.9071993
p15_1,75,78,Lod,PER,0.47654212
p15_1,83,88,Breme,PER,0.61893195
p15_1,1305,1318,Chateaubriand,PER,0.9159875
p15_1,1323,1330,Delille,PER,0.6699159
p15_1,1335,1347,SaintPierre,PER,0.41704983
p15_1,1701,1706,Breme,PER,0.86844516
p15_1,1738,1745,Chateau,PER,0.7211659
p4227_6,431,440,Algarotti,PER,0.74243593
p4227_6,483,484,N,PER,0.41371408
p4227_6,488,491,Her,LOC,0.7736241
p4227_6,493,497,##ogen,LOC,0.4081409
p4227_6,504,511,Berlino,LOC,0.89735794
p4227_6,543,550,Cremona,LOC,0.91137886
p4227_6,552,556,Mani,PER,0.4737865
p8_3,1394,1400,Italia,LOC,0.9969042
p8_3,1541,1547,Camper,PER,0.6205224
p8_3,1708,1710,Be,LOC,0.37347105
p8_3,1721,1723,Ne,LOC,0.37463483
p1659_1,338,344,Empire,LOC,0.52176994
p1659_1,514,521,Wieland,LOC,0.8644208
p1659_1,1041,1046,Dante,PER,0.99286145
p1659_1,1048,1056,Petrarca,PER,0.99075407
p1659_1,1061,1062,V,PER,0.63403577
p1659_1,1064,1073,Perticari,PER,0.7802334
p1659_1,1822,1830,Salviati,PER,0.9247847
p4216_1,76,84,Demetrio,PER,0.9600091
p4216_1,411,418,Alfieri,PER,0.9616224
p4216_1,1181,1189,Demetrio,PER,0.9715078
p4216_1,1470,1474,Caro,PER,0.5984938
p4216_1,1475,1483,Demetrio,PER,0.86614037
p477_2,227,232,Floro,PER,0.6512761
p477_2,253,258,Dione,PER,0.8779638
p477_2,330,337,Velleio,PER,0.79789877
p2674_2,132,141,Apollonio,PER,0.8569081
p2674_2,190,209,Marcello Adriani il,PER,0.8767799
p144_1,940,950,Aristotele,PER,0.9904859
p144_1,999,1005,Orazio,PER,0.97020555
p144_1,1608,1615,Erodoto,PER,0.9763909
p4036_4,78,87,Giacomini,PER,0.967712
p4397_1,15,22,Achille,PER,0.8423773
p4397_1,29,34,Omero,PER,0.9636795
p4397_1,156,161,Omero,PER,0.9370259
p4397_1,225,229,Poet,PER,0.47342455
p4397_1,399,402,Vir,PER,0.51882553
p4397_1,491,494,Due,PER,0.51552033
p4397_1,628,633,Roman,PER,0.33868867
p4397_1,701,708,Achille,PER,0.8607026
p4167_9,10,29,Cicerone de Divinat,PER,0.90616494
p4167_9,43,49,Catone,PER,0.99728614
p4167_9,169,177,Principi,LOC,0.6481096
p4167_9,244,251,Bologna,LOC,0.974068
p2453_1,1006,1011,Staël,PER,0.771014
p2453_1,1025,1032,Alfieri,PER,0.87906015
p2453_1,1034,1041,Corinne,PER,0.5708666
p3_2,151,156,Omero,PER,0.99846935
p4010_5,679,695,Fenice Colofonio,PER,0.81818867
p4010_5,713,719,Ateneo,PER,0.87520766
p4010_5,776,787,Dalechampio,PER,0.5604644
p4010_5,941,943,Sc,PER,0.45565486
p4010_5,962,970,Euripide,PER,0.97151583
p4010_5,1111,1113,Sc,PER,0.5130272
p4010_5,1138,1150,Dione Cassio,PER,0.9379828
p4010_5,1273,1282,Perizonio,PER,0.8891545
p4010_5,1286,1288,AE,PER,0.5728126
p4010_5,1341,1354,Alessi Comico,PER,0.8007737
p4010_5,1359,1365,Ateneo,PER,0.7794943
p4010_5,1405,1416,Dalechampio,PER,0.6496234
p4010_5,1566,1569,Fed,PER,0.7107593
p4010_5,1576,1583,Platone,PER,0.9374112
p4048_1,170,174,Ioni,LOC,0.8450197
p4048_1,180,184,Dori,LOC,0.7649626
p4048_1,195,203,Schrevel,PER,0.5978828
p4048_1,210,212,Sc,PER,0.7559607
p4048_1,268,275,Lessico,PER,0.60694
p3390_1,27,36,Spagnuoli,LOC,0.42118138
p3390_1,431,435,Redi,PER,0.60190433
p3390_1,441,448,Salvini,PER,0.70370245
p3390_1,454,457,Dat,PER,0.5334469
p3390_1,476,477,C,LOC,0.56064516
p3390_1,761,768,Speroni,PER,0.54745734
p3390_1,787,789,Be,LOC,0.43793646
p3390_1,799,802,Ora,LOC,0.45779085
p3390_1,825,829,Caro,PER,0.7852664
p1518_1,81,85,Roma,LOC,0.9992747
p1518_1,179,185,Parigi,LOC,0.9989605
p1518_1,340,344,Roma,LOC,0.9919973
p1518_1,500,506,Romana,LOC,0.41723594
p1518_1,600,604,Anna,PER,0.43866903
p1518_1,881,888,Erodoto,PER,0.9577818
p1518_1,894,903,Senofonte,PER,0.8867467
p1518_1,990,997,Luciano,PER,0.9962664
p1518_1,1002,1009,Polibio,PER,0.97948414
p4306_1,392,402,D'Alembert,PER,0.95948756
p4306_1,1118,1122,Pisa,LOC,0.8178364
p4309_2,0,14,Dionigi D'Alic,PER,0.9509974
p4309_2,64,72,Tucidide,PER,0.9627531
p4309_2,155,160,Atene,LOC,0.9879289
p4309_2,182,189,Erodoto,PER,0.92648524
p4309_2,297,304,Dionigi,PER,0.935744
p4309_2,307,314,Firenze,LOC,0.9144902
p4309_2,333,334,S,PER,0.45568502
p4309_2,336,342,Pietro,PER,0.26913854
p4248_2,165,169,Casa,PER,0.6025094
p4248_2,176,183,Athenae,PER,0.5020126
p3192_1,193,201,Cicerone,PER,0.9991372
p3192_1,217,225,Lucrezio,PER,0.99741507
p3192_1,263,269,Orazio,PER,0.9963401
p4166_5,64,77,Teone Sofista,PER,0.977239
p4166_5,113,133,Achillis et Diomedis,PER,0.7789108
p4166_5,160,167,Bologna,LOC,0.99332607
p3117_1,189,193,Enea,PER,0.98429954
p3117_1,199,207,Virgilio,PER,0.990404
p3117_1,220,228,Pallante,PER,0.9802023
p3117_1,1397,1402,Omero,PER,0.98281324
p357_1,174,183,Condorcet,PER,0.99847424
p357_1,574,585,Robespierre,PER,0.5191404
p3687_1,403,408,Dante,PER,0.9911522
p3687_1,438,444,Crusca,LOC,0.586793
p526_1,13,18,Floro,PER,0.985716
p526_1,130,135,Livio,PER,0.9946681
p526_1,267,272,Floro,PER,0.9837602
p1790_1,100,110,Napoletano,PER,0.8049486
p1790_1,125,131,Dutens,PER,0.8767419
p1790_1,215,225,S. Tommaso,PER,0.9181297
p3135_1,85,93,Virgilio,PER,0.9864696
p3135_1,499,505,Romani,LOC,0.6305976
p3135_1,689,694,Omero,PER,0.99721
p3135_1,720,728,Virgilio,PER,0.9957986
p3135_1,732,738,Romani,LOC,0.8119926
p3135_1,1140,1142,Er,PER,0.7193875
p1155_2,115,120,Festo,PER,0.9608846
p928_1,724,734,Forcellini,PER,0.7472622
p928_1,818,838,Parimente il Ducange,PER,0.9835207
p4428_2,134,141,Niebuhr,PER,0.86941695
p351_1,31,40,Teofrasto,PER,0.97636557
p351_1,333,340,Platone,PER,0.99930143
p351_1,436,446,Aristotele,PER,0.99608546
p4301_3,140,149,Lascerian,PER,0.7312272
p4301_3,185,194,Magalotti,PER,0.7058194
p4301_3,232,237,Acciò,PER,0.594012
p4301_3,344,348,Pisa,LOC,0.9966168
p43_5,242,246,Roma,LOC,0.9952722
p1054_2,141,142,V,PER,0.781184
p1054_2,144,150,Sulzer,PER,0.8434044
p1054_2,322,323,V,PER,0.8929505
p1054_2,325,338,il Forcellini,PER,0.9815637
p4281_3,62,68,Reimar,PER,0.7204866
p4281_3,97,116,Giovanni Leunclavio,PER,0.9961668
p4281_3,180,199,Marquardus Freherus,PER,0.99268806
p4281_3,227,237,Leunclavii,PER,0.7209015
p4281_3,238,248,Jus Graeco,PER,0.5871328
p4281_3,251,258,Romanum,PER,0.39158252
p4281_3,528,540,Chesterfield,PER,0.85925424
p4281_3,737,745,Cicerone,PER,0.99720633
p4281_3,766,785,Federico di Prussia,PER,0.99813634
p4281_3,1138,1150,Chesterfield,PER,0.864166
p4281_3,1544,1551,Recanat,LOC,0.5619977
p2247_1,139,148,Nauclerus,PER,0.69076973
p1150_3,242,253,Quintiliano,PER,0.9873598
p1150_3,723,725,Ci,PER,0.61718714
p4148_1,78,87,Boccaccio,PER,0.98855686
p4148_1,99,108,Perticari,LOC,0.8855812
p4148_1,115,119,Lugo,LOC,0.99085325
p4148_1,145,148,Cal,LOC,0.46650505
p1338_2,31,40,Ippocrate,PER,0.9095446
p1338_2,272,278,Grecia,LOC,0.9900253
p1338_2,493,495,Re,PER,0.4424222
p1012_1,106,112,Bonamy,PER,0.9497635
p1012_1,301,307,Astruc,PER,0.834503
p1012_1,518,524,Andrès,PER,0.86815095
p2370_1,187,196,Senofonte,PER,0.9749131
p2370_1,249,257,Ganimede,PER,0.9872654
p2370_1,351,356,Omero,PER,0.9947064
p2370_1,377,386,Senofonte,PER,0.98501843
p2370_1,578,583,Omero,PER,0.9941913
p2370_1,987,992,Dante,PER,0.997341
p2370_1,1032,1041,Senofonte,PER,0.98067236
p1061_3,87,98,Gesù Cristo,PER,0.99189115
p318_1,165,173,Rousseau,PER,0.9986035
p318_1,178,183,Staël,PER,0.93907183
p2996_1,770,771,A,PER,0.3933899
p2996_1,787,790,Abs,PER,0.41610348
p2996_1,822,829,Vellico,PER,0.7641899
p2996_1,833,836,For,PER,0.30215403
p2796_2,57,68,Castiglione,LOC,0.58884954
p24_3,41,50,Chiabrera,LOC,0.7520619
p24_3,67,76,Pindarico,LOC,0.5101181
p24_3,96,102,Orazio,PER,0.6444331
p24_3,123,130,Omerica,PER,0.5353489
p24_3,133,142,Pindarica,PER,0.6293351
p24_3,209,217,Filicaja,LOC,0.5144642
p24_3,320,327,Longino,PER,0.96789277
p24_3,585,592,Pindaro,PER,0.8717559
p24_3,1215,1217,Ea,PER,0.6544577
p24_3,1286,1291,Guisa,PER,0.7704188
p24_3,1325,1332,Pindaro,PER,0.93081504
p24_3,1335,1341,Orazio,PER,0.9419887
p24_3,1649,1655,Orazio,PER,0.9180784
p3642_1,823,839,D. Ant. de Solìs,PER,0.9816843
p3642_1,923,929,Madrid,LOC,0.99600995
p1270_2,403,405,Fe,LOC,0.5356383
p1270_2,416,420,Sama,LOC,0.5875639
p1270_2,442,447,Greco,LOC,0.44354084
p1270_2,475,477,Et,LOC,0.58584607
p1270_2,498,501,Cop,LOC,0.53760386
p1270_2,555,557,Me,LOC,0.42716974
p1270_2,570,573,Got,LOC,0.38774773
p1270_2,815,818,Sir,PER,0.7015765
p1270_2,819,827,W. Jones,PER,0.841306
p1270_2,928,935,Persian,LOC,0.4120021
p1270_2,945,951,Indian,LOC,0.45546645
p1270_2,958,964,Romani,LOC,0.495412
p1270_2,970,971,G,LOC,0.44319284
p1270_2,982,985,Got,LOC,0.41562834
p1270_2,1003,1004,E,LOC,0.5295759
p1270_2,1007,1008,##i,LOC,0.505592
p1270_2,1011,1017,Etiopi,LOC,0.5603492
p1270_2,1043,1044,E,LOC,0.43650073
p1270_2,1054,1058,Arab,LOC,0.4570871
p1270_2,1065,1068,Ass,LOC,0.5921067
p1270_2,1071,1072,##i,LOC,0.45743093
p1270_2,1093,1100,Persian,LOC,0.41057637
