par_id,surface,start,end,wikidata,type,match,pattern
p4414_3,Ossian,22,28,Q15837802,PER,exact,
p2264_1,Orazio,576,582,Q6197,PER,exact,
p2264_1,Orazio,1035,1041,Q6197,PER,exact,
p2264_1,Livio,1119,1124,Q2039,PER,exact,
p1659_1,Dante,1041,1046,Q1067,PER,exact,
p1659_1,Petrarca,1048,1056,Q1401,PER,exact,
p1659_1,V. Perticari,1061,1073,Q3769747,PER,partial,Giulio Perticari di Savignano
p1659_1,Salviati,1822,1830,Q3830435,PER,partial,Leonardo Salviati
p121_2,Montesquieu,30,41,Q15975,PER,exact,
p1179_1,China,1819,1824,Q29520,LOC,exact,
p1179_1,Voltaire,1348,1356,Q9068,PER,exact,
p2592_3,Cicerone,505,513,Q1541,PER,exact,
p2592_3,Tolomei,985,992,Q131976,PER,exact,
p477_2,Floro,227,232,Q316483,PER,exact,
p477_2,Dione,253,258,Q185223,PER,partial,Lucio Claudio Cassio Dione Cocceiano
p477_2,Velleio,330,337,Q316098,PER,partial,Marco Velleio Patercolo
p3642_1,Madrid,923,929,Q2807,LOC,exact,
p4519_3,Niebuhr,215,222,Q60586,PER,exact,
p4519_3,Niebuhr,786,793,Q60586,PER,exact,
p2715_1,Perticari,0,9,Q3769747,PER,partial,Giulio Perticari di Savignano
p206_3,Chilone,67,74,Q34601,PER,exact,
p206_3,Casaubono al Laerz,168,186,Q436002,PER,partial,Isacco Casaubono
p4200_5,Dafni,296,301,Q741627,PER,exact,
p4200_5,Dionigi d'Alicarnasso,553,574,Q26204,PER,exact,
p4200_5,Fozio,494,499,Q243187,PER,exact,
p4200_5,Caro l.,65,72,Q566851,PER,partial,Annibale Caro
p4200_5,Monti,243,248,Q723643,PER,partial,Vincenzo Monti
p966_2,Giordani,269,277,Q1092339,PER,partial,Pietro Giordani
p1534_2,Augusto,254,261,Q1405,PER,exact,
p270_3,Federico nelle Lettere,701,723,Q33550,PER,partial,Federico II di Prussia
p4183_2,Bologna,310,317,Q1891,LOC,exact,
p2283_1,Frontone,222,230,Q317055,PER,exact,
p2283_1,Frontone,296,304,Q317055,PER,exact,
p4309_2,Atene,155,160,Q844930,LOC,exact,
p4309_2,Firenze,307,314,Q2044,LOC,exact,
p4309_2,Erodoto,182,189,Q26825,PER,exact,
p4309_2,Pietro,336,342,Q33923,PER,exact,
p4309_2,Tucidide,64,72,Q41683,PER,exact,
p4309_2,Dionigi D'Alic,0,14,Q26204,PER,partial,Dionigi di Alicarnasso
p4309_2,Dionigi,297,304,Q26204,PER,partial,Dionigi di Alicarnasso
p4216_1,Alfieri,411,418,Q296244,PER,partial,Vittorio Amedeo Alfieri
p4216_1,Demetrio,76,84,Q105747223,PER,partial,Demetrio Falereo (Pseudo)
p4216_1,Demetrio,1181,1189,Q105747223,PER,partial,Demetrio Falereo (Pseudo)
p4216_1,Demetrio,1475,1483,Q105747223,PER,partial,Demetrio Falereo (Pseudo)
p126_1,Arriano,6,13,Q31845,PER,exact,
p126_1,Arriano,640,647,Q31845,PER,exact,
p126_1,Senofonte,40,49,Q129772,PER,exact,
p126_1,Senofonte,351,360,Q129772,PER,exact,
p126_1,Senofonte,443,452,Q129772,PER,exact,
p126_1,Senofonte,511,520,Q129772,PER,exact,
p126_1,Senofonte,685,694,Q129772,PER,exact,
p126_1,Tucidide,306,314,Q41683,PER,exact,
p1140_1,Enea,256,260,Q82732,PER,exact,
p1140_1,Virgilio,218,226,Q1398,PER,exact,
p1140_1,Virgilio,1048,1056,Q1398,PER,exact,
p1140_1,Virgilio,1215,1223,Q1398,PER,exact,
p1140_1,Virgilio,1500,1508,Q1398,PER,exact,
p2243_2,Troia,528,533,Q22647,LOC,exact,
p2243_2,Donato,126,132,Q247137,PER,exact,
p2243_2,Enea,84,88,Q82732,PER,exact,
p4030_9,Erodoto,73,80,Q26825,PER,exact,
p4030_9,Luciano,47,54,Q177847,PER,partial,Luciano di Samosata
p4030_9,Scapula,117,124,Q3179685,PER,partial,Joannes Scapula
p3997_3,Simonide,555,563,Q273003,PER,exact,
p3494_1,Ercole,1737,1743,Q122248,PER,exact,
p3494_1,Ercole,1773,1779,Q122248,PER,exact,
p3494_1,Diogene,1782,1789,Q59180,PER,partial,Diogene di Sinope
p3494_1,Luciano Dial,1757,1769,Q177847,PER,partial,Luciano di Samosata
p4167_9,Bologna,244,251,Q1891,LOC,exact,
p4167_9,Cicerone,10,18,Q1541,PER,exact,
p4167_9,Catone,43,49,Q180081,PER,partial,Marco Porcio Catone Censore
p57_1,Dante,662,667,Q1067,PER,exact,
p57_1,Ovidio,517,523,Q7198,PER,exact,
p186_1,Montesquieu,26,37,Q15975,PER,exact,
p465_1,Italiam,44,51,Q38,LOC,exact,
p465_1,Velleio,0,7,Q316098,PER,partial,Marco Velleio Patercolo
p465_1,Velleio,462,469,Q316098,PER,partial,Marco Velleio Patercolo
p472_1,Asiae,214,219,Q48,LOC,exact,
p472_1,Macedoniae,233,243,Q83958,LOC,exact,
p472_1,Macedonia,426,435,Q83958,LOC,exact,
p472_1,Velleio,0,7,Q316098,PER,partial,Marco Velleio Patercolo
p4467_2,Erodoto,455,462,Q26825,PER,exact,
p4467_2,Senofonte,14,23,Q129772,PER,exact,
p4467_2,Senofonte,368,377,Q129772,PER,exact,
p4467_2,Leunclavio,467,477,Q96077,PER,levenshtein,Leunclavius
p4460_6,Dionisio d'Alicarnasso,14,36,Q26204,PER,exact,
p55_4,Esiodo,290,296,Q44233,PER,exact,
p55_4,Sanazzaro,205,214,Q510621,PER,levenshtein,Sannazaro
p1078_1,Frigia,1025,1031,Q32579,LOC,exact,
p15_1,Chateaubriand,1305,1318,Q49767,PER,partial,François-René de Chateaubriand
p3023_1,Venanzio Fortunato,22,40,Q44934,PER,exact,
p2674_2,Marcello Adriani,190,206,Q3845526,PER,partial,Marcello Adriani il giovane
p1579_1,Lavater,89,96,Q123918,PER,exact,
p86_1,Staël,8,13,Q123041,PER,partial,Anne Louise Germaine de Staël
p2140_1,Erodoto,743,750,Q26825,PER,exact,
p2140_1,Omero,733,738,Q6691,PER,exact,
p4356_2,Virgilio,512,520,Q1398,PER,exact,
p4232_2,Forcellini,16,26,Q550353,PER,partial,Egidio Forcellini
p2715_2,Boccaccio,131,140,Q1402,PER,exact,
p2715_2,Petrarca,89,97,Q1401,PER,exact,
p2715_2,Perticari,147,156,Q3769747,PER,partial,Giulio Perticari di Savignano
p4166_5,Bologna,160,167,Q1891,LOC,exact,
p4166_5,Achillis,113,121,Q41746,PER,levenshtein,Achille
p4166_5,Diomedis,125,133,Q208256,PER,levenshtein,Diomede
p4166_5,Teone Sofista,64,77,Q405173,PER,partial,Elio Teone
p144_1,Aristotele,940,950,Q868,PER,exact,
p144_1,Erodoto,1608,1615,Q26825,PER,exact,
p144_1,Orazio,999,1005,Q6197,PER,exact,
p1098_1,Monti,52,57,Q723643,PER,partial,Vincenzo Monti
p4144_4,Epitteto,163,171,Q183144,PER,exact,
p4144_4,Teofrasto,278,287,Q160362,PER,exact,
p4144_4,Terenz,310,316,Q172048,PER,levenshtein,Terenzio
p4144_4,Herenn,346,352,Q172048,PER,levenshtein,Terenzio
p3192_1,Cicerone,193,201,Q1541,PER,exact,
p3192_1,Orazio,263,269,Q6197,PER,exact,
p3192_1,Lucrezio,217,225,Q47154,PER,exact,
p342_2,Giove,320,325,Q4649,PER,exact,
p342_2,Hobbes,1691,1697,Q37621,PER,exact,
p342_2,Omero,298,303,Q6691,PER,exact,
p109_1,Frontone,615,623,Q317055,PER,exact,
p109_1,Orazio,67,73,Q6197,PER,exact,
p109_1,Cellario,650,658,Q62674,PER,levenshtein,Cellarius
p109_1,Manuzio,665,672,Q2459068,PER,partial,Aldo Manuzio il giovane
p4219_1,Damascio,16,24,Q315360,PER,exact,
p4219_1,Isidoro,111,118,Q660170,PER,partial,Isidoro di Alessandria
p2307_1,Omero,619,624,Q6691,PER,exact,
p3420_2,Floro,63,68,Q316483,PER,exact,
p3420_2,Platone,110,117,Q859,PER,exact,
p3420_2,Platone,676,683,Q859,PER,exact,
p1260_2,Alfieri,156,163,Q296244,PER,partial,Vittorio Amedeo Alfieri
p29_3,Alfieri,48,55,Q296244,PER,partial,Vittorio Amedeo Alfieri
p29_3,Paciaudi,15,23,Q3362645,PER,partial,Paolo Maria Paciaudi
p2631_1,Isocrate,388,396,Q221182,PER,exact,
p2631_1,Senofonte,397,406,Q129772,PER,exact,
p2631_1,Longino,295,302,Q436634,PER,partial,Cassio Dionisio Longino
p2631_1,Luciano,286,293,Q177847,PER,partial,Luciano di Samosata
p4426_1,Dante,21,26,Q1067,PER,exact,
p4426_1,Dante,200,205,Q1067,PER,exact,
p4426_1,Dante,262,267,Q1067,PER,exact,
p4426_1,Monti,49,54,Q723643,PER,partial,Vincenzo Monti
p4426_1,Rousseau,276,284,Q6527,PER,partial,Jean-Jacques Rousseau
p2879_2,Italia,327,333,Q38,LOC,exact,
p2879_2,Dionigi d'Alicarnasso,244,265,Q26204,PER,exact,
p2879_2,Buommattei,1214,1224,Q3638052,PER,partial,Benedetto Buommattei
p2879_2,Corticelli,1197,1207,Q21124239,PER,partial,Salvatore Corticelli
p2477_1,Cicerone,703,711,Q1541,PER,exact,
p2477_1,Blair,622,627,Q924515,PER,partial,Hugh Blair
p3298_6,Sveton,133,139,Q10133,PER,levenshtein,Suetonio
p205_1,Ossian,0,6,Q15837802,PER,exact,
p205_1,Cesarotti,72,81,Q919900,PER,partial,Melchiorre Cesarotti
p3577_1,Africa,775,781,Q15,LOC,exact,
p3577_1,de Pradt,734,742,Q202386,PER,partial,"Dominique-Georges-Frédéric Dufour de
                            Pradt"
p13_1,Giove,863,868,Q4649,PER,exact,
p13_1,Marte,979,984,Q112,PER,exact,
p13_1,Nettuno,916,923,Q3954,PER,exact,
p4165_16,Bologna,103,110,Q1891,LOC,exact,
p4165_16,Tertull,61,68,Q174929,PER,levenshtein,Tertulliano
p3135_1,Omero,689,694,Q6691,PER,exact,
p3135_1,Virgilio,85,93,Q1398,PER,exact,
p3135_1,Virgilio,720,728,Q1398,PER,exact,
p4015_2,Cervantes,80,89,Q5682,PER,exact,
p3039_1,S. Giacomo,578,588,Q43999,PER,partial,San Giacomo Maggiore Apostolo
p655_1,Mme Lambert,213,224,Q457511,PER,partial,Madame de Lambert
p28_3,Orazio,446,452,Q6197,PER,exact,
p28_3,Pindaro,411,418,Q134929,PER,exact,
p28_3,Filicaja,470,478,Q2252971,PER,partial,Vincenzo da Filicaja
p28_3,Guidi,484,489,Q3610064,PER,partial,Alessandro Guidi
p28_3,Oraziani,180,188,Q6197,PER,levenshtein,Orazio
p28_3,Manfredi,56,64,Q3541151,PER,partial,Eustachio Manfredi
p28_3,Pindarici,145,154,Q134929,PER,levenshtein,Pindaro
p28_3,Zappi,70,75,Q3762412,PER,partial,Giambattista Felice Zappi
p4010_4,Ateneo,168,174,Q294923,PER,exact,
p1176_2,Milano,1352,1358,Q490,LOC,exact,
p1176_2,Genetlio,614,622,Q56743209,PER,exact,
p1176_2,Cancellieri,926,937,Q3612445,PER,partial,Francesco Girolamo Cancellieri
p1176_2,Chatterton,1293,1303,Q380509,PER,partial,Thomas Chatterton
p1176_2,Ermogene,404,412,Q738027,PER,partial,Ermogene di Tarso
p1176_2,Esichio Milesio,636,651,Q703544,PER,partial,Esichio di Mileto
p1176_2,Testimonio Pascal,305,322,Q1290,PER,partial,Blaise Pascal
p4227_6,Berlino,504,511,Q64,LOC,exact,
p4227_6,Cremona,543,550,Q6231,LOC,exact,
p4227_6,Algarotti,431,440,Q439081,PER,partial,Francesco Algarotti
p21_5,Staël,1631,1636,Q123041,PER,partial,Anne Louise Germaine de Staël
p4103_5,Friburgo,62,70,Q2833,LOC,exact,
p3004_1,Claudiano,694,703,Q205947,PER,exact,
p3004_1,Seneca,145,151,Q2054,PER,exact,
p3004_1,Seneca,645,651,Q2054,PER,exact,
p4147_3,Bologna,276,283,Q1891,LOC,exact,
p4147_3,Teofrasto,85,94,Q160362,PER,exact,
p4147_3,Coray,133,138,Q319635,PER,partial,Adamance Coray
p324_5,Plutarco,654,662,Q41523,PER,exact,
p324_5,Teofrasto,36,45,Q160362,PER,exact,
p324_5,Teofrasto,596,605,Q160362,PER,exact,
p1150_3,Quintiliano,242,253,Q193769,PER,exact,
p1818_1,V. Forcellini,675,688,Q550353,PER,partial,Egidio Forcellini
p4166_17,Luciano,40,47,Q177847,PER,partial,Luciano di Samosata
p1415_2,Bossuet,1178,1185,Q294100,PER,exact,
p1415_2,Fénélon,1159,1166,Q310002,PER,levenshtein,Fénelon
p735_1,Costantino,388,398,Q8413,PER,exact,
p735_1,S. Basilio,418,428,Q44258,PER,partial,San Basilio il Grande
p735_1,S. Crisostomo,431,444,Q43706,PER,partial,San Giovanni Crisostomo
p3625_1,Virgilio,226,234,Q1398,PER,exact,
p3625_1,Titinnio,82,90,Q172048,PER,levenshtein,Terenzio
p3625_1,Titinnio,1211,1219,Q172048,PER,levenshtein,Terenzio
p3625_1,Vossio,955,961,Q785925,PER,partial,Gerardo Giovanni Vossio
p1312_2,Celso,741,746,Q312420,PER,exact,
p1312_2,Galileo,766,773,Q307,PER,exact,
p1312_2,Orazio,285,291,Q6197,PER,exact,
p4291_2,Firenze,1055,1062,Q2044,LOC,exact,
p4291_2,Platone,558,565,Q859,PER,exact,
p4291_2,Staël,8,13,Q123041,PER,partial,Anne Louise Germaine de Staël
p1324_1,Dante,877,882,Q1067,PER,exact,
p453_2,Milano,953,959,Q490,LOC,exact,
p453_2,Dionigi Alicarnasseo,900,920,Q26204,PER,levenshtein,Dionigi di Alicarnasso
p453_2,Paolo Emilio,730,742,Q298168,PER,partial,Lucio Emilio Paolo Macedonico
p453_2,Velleio I.,709,719,Q316098,PER,partial,Marco Velleio Patercolo
p3326_1,Luigi,98,103,Q7742,PER,partial,Luigi XIV di Borbone
p1120_1,Festo,461,466,Q302723,PER,partial,Sesto Pompeo Festo
p714_1,Floro,463,468,Q316483,PER,exact,
p714_1,Staël,456,461,Q123041,PER,partial,Anne Louise Germaine de Staël
p3684_3,Forcellini,179,189,Q550353,PER,partial,Egidio Forcellini
p3595_1,Dante,293,298,Q1067,PER,exact,
p3595_1,Goffredo,1163,1171,Q76721,PER,exact,
p3595_1,Rinaldo,1174,1181,Q16596667,PER,exact,
p4126_6,Parigi,166,172,Q90,LOC,exact,
p4126_6,Dupuis,158,164,Q650895,PER,partial,Charles-François Dupuis
p4140_1,S. Gio. Gualberto,80,97,Q707172,PER,partial,San Giovanni Gualberto
p3960_2,Cervantes,88,97,Q5682,PER,exact,
p501_1,Menagio,334,341,Q648856,PER,exact,
p501_1,Stobeo,308,314,Q444079,PER,exact,
p501_1,Cratete Thebano,219,234,Q317947,PER,partial,Cratete il cinico
p501_1,Crate Cinico,176,188,Q317947,PER,levenshtein,Cratete cinico
p2199_1,Terenzio,399,407,Q172048,PER,exact,
p3005_2,Salvini,503,510,Q349065,PER,partial,Antonio Maria Salvini
p4101_2,Luciano,20,27,Q177847,PER,partial,Luciano di Samosata
p1028_3,Venezia,138,145,Q641,LOC,exact,
p981_1,Venezia,1070,1077,Q641,LOC,exact,
p981_1,Grecia,1775,1781,Q11772,LOC,exact,
p981_1,Cicerone,271,279,Q1541,PER,exact,
p981_1,Costantino,1737,1747,Q8413,PER,exact,
p981_1,Demostene,325,334,Q117253,PER,exact,
p981_1,Plutarco,286,294,Q41523,PER,exact,
p981_1,Didimo Alessandrino,654,673,Q188232,PER,partial,Didimo di Alessandria
p981_1,Longino,228,235,Q436634,PER,partial,Cassio Dionisio Longino
p981_1,Mingarelli,628,638,Q21545244,PER,partial,Giovanni Luigi Mingarelli
p4306_1,Pisa,1118,1122,Q13375,LOC,exact,
p4306_1,D'Alembert,392,402,Q153232,PER,levenshtein,D'Alambert
p1790_1,S. Tommaso,215,225,Q9438,PER,partial,San Tommaso d'Aquino
p1790_1,Dutens,125,131,Q947504,PER,partial,Louis Dutens
p208_1,Thomas Essai,144,156,Q301210,PER,partial,Antoine Léonard Thomas
p520_1,Francia,508,515,Q142,LOC,exact,
p520_1,Francia,613,620,Q142,LOC,exact,
p520_1,Spagna,520,526,Q29,LOC,exact,
p2384_1,Omero,676,681,Q6691,PER,exact,
p724_3,Arici,628,633,Q1056693,PER,partial,Cesare Arici
p724_3,Monti,574,579,Q723643,PER,partial,Vincenzo Monti
p724_3,Monti,591,596,Q723643,PER,partial,Vincenzo Monti
p1447_3,Porfirio,398,406,Q203445,PER,exact,
p1447_3,Plotini,413,420,Q134189,PER,levenshtein,Plotino
p4237_4,Recanati,255,263,Q83362,LOC,exact,
p3_2,Omero,151,156,Q6691,PER,exact,
p4326_2,Omero,24,29,Q6691,PER,exact,
p4326_2,Omero,376,381,Q6691,PER,exact,
p4326_2,Omero,729,734,Q6691,PER,exact,
p4326_2,Omero,930,935,Q6691,PER,exact,
p4301_3,Pisa,344,348,Q13375,LOC,exact,
p4301_3,Magalotti,185,194,Q590501,PER,partial,Lorenzo Magalotti
p983_3,Indie,333,338,Q668,LOC,exact,
p983_3,S. Bartolomeo,57,70,Q154827,PER,partial,Paolino da San Bartolomeo
p107_4,Teocrito,252,260,Q219484,PER,exact,
p107_4,Alessandro l.,64,77,Q8409,PER,partial,Alessandro il Conquistatore
p860_1,Cesare,1534,1540,Q1048,PER,exact,
p860_1,Celso,1573,1578,Q312420,PER,exact,
p860_1,Cornelio Nipote,1542,1557,Q312420,PER,partial,Aulo Cornelio Celso
p3106_1,Omero,53,58,Q6691,PER,exact,
p4190_8,Dio Chrysost,101,113,Q334457,PER,partial,Dio Cocceianus
p56_1,Rousseau,1780,1788,Q6527,PER,partial,Jean-Jacques Rousseau
p56_1,Verter,1944,1950,Q151883,PER,levenshtein,Werther
p3167_1,Omero,876,881,Q6691,PER,exact,
p2402_2,Dione Cassio,73,85,Q185223,PER,exact,
p3058_1,Ciampi,218,224,Q740094,PER,partial,Sebastiano Ciampi
p3797_1,America,1448,1455,Q828,LOC,exact,
p3797_1,Plinio,1773,1779,Q82778,PER,partial,Gaio Plinio Secondo
p4478_1,Grecia,369,375,Q11772,LOC,exact,
p4478_1,Grecia,537,543,Q11772,LOC,exact,
p4478_1,Erodoto,87,94,Q26825,PER,exact,
p4478_1,Erodoto,576,583,Q26825,PER,exact,
p4478_1,Omero,63,68,Q6691,PER,exact,
p4478_1,Policrate,555,564,Q294840,PER,exact,
p4382_1,Ciclopi,833,840,Q128430,PER,exact,
p4382_1,Circe,803,808,Q187602,PER,exact,
p4382_1,Payne Knight,216,228,Q833886,PER,partial,Richard Payne Knight
p2825_2,Epifanio,535,543,Q313922,PER,partial,Epifanio di Costanza di Cipro
p2825_2,Eustazio,388,396,Q453465,PER,partial,Eustazio di Tessalonica
p2825_2,Scinà,577,582,Q3713240,PER,partial,Domenico Scinà
