surface,_id,par_id
la Crus.,Q4015911,https://digitalzibaldone.net/node/p3938_5
Forc.,Q15851274,https://digitalzibaldone.net/node/p3939_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3939_2
Aen.,Q60220,https://digitalzibaldone.net/node/p3939_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3939_3
Annali di Scienze e lettere,zibbibl002,https://digitalzibaldone.net/node/p3940_2
Scap.,viaf182607198,https://digitalzibaldone.net/node/p3941_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3942_1
pp. 3344-47,seq332,https://digitalzibaldone.net/node/p3944_1
la Crus.,Q4015911,https://digitalzibaldone.net/node/p3945_2
Api,viaf23159474190527661910,https://digitalzibaldone.net/node/p3945_2
Crusca,Q4015911,https://digitalzibaldone.net/node/p3945_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3946_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3946_1
pp. 1040-43,seq333,https://digitalzibaldone.net/node/p3948_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3949_3
pp. 1733-37,seq334,https://digitalzibaldone.net/node/p3950_2
pp. 2378-81,seq335,https://digitalzibaldone.net/node/p3950_2
pp. 1234-36,seq336,https://digitalzibaldone.net/node/p3952_1
pp. 1701-706,seq337,https://digitalzibaldone.net/node/p3952_1
pp. 2233-36,seq338,https://digitalzibaldone.net/node/p3953_1
Lettres,viaf255361593,https://digitalzibaldone.net/node/p3954_2
pp. 2145-48,seq339,https://digitalzibaldone.net/node/p3956_1
pp. 3728-31,seq340,https://digitalzibaldone.net/node/p3956_2
Saggio,viaf8825165326483016290008,https://digitalzibaldone.net/node/p3957_1
Saggio sugl'Incas,viaf8825165326483016290008,https://digitalzibaldone.net/node/p3957_1
opp.,,https://digitalzibaldone.net/node/p3957_1
pp. 830-38,seq17,https://digitalzibaldone.net/node/p3957_1
pp. 2602-606,seq342,https://digitalzibaldone.net/node/p3957_1
pp. 1288-91,seq343,https://digitalzibaldone.net/node/p3959_1
pp. 1967-69,seq344,https://digitalzibaldone.net/node/p3959_1
pp. 2458-63,seq345,https://digitalzibaldone.net/node/p3959_1
D. Quijote,Q480,https://digitalzibaldone.net/node/p3960_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3960_4
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3961_1
pp. 2831-34,seq346,https://digitalzibaldone.net/node/p3961_3
"de aere, aquis et locis",Q42185392,https://digitalzibaldone.net/node/p3961_4
Cronica del Peru,viaf179459594,https://digitalzibaldone.net/node/p3961_4
pp. 3665. sgg.,seq347,https://digitalzibaldone.net/node/p3961_4
Forc.,Q15851274,https://digitalzibaldone.net/node/p3963_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3963_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3963_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3963_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3964_1
pp. 2458-63,seq348,https://digitalzibaldone.net/node/p3964_2
pp. 3041-47,seq349,https://digitalzibaldone.net/node/p3964_3
de aere aquis et locis,Q42185392,https://digitalzibaldone.net/node/p3967_1
Istorie fiorent.,Q691766,https://digitalzibaldone.net/node/p3967_3
ib.,Q691766,https://digitalzibaldone.net/node/p3967_3
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3968_1
Crusca,Q4015911,https://digitalzibaldone.net/node/p3968_3
D. Quijote,Q480,https://digitalzibaldone.net/node/p3970_2
pp. 838. sgg.,seq350,https://digitalzibaldone.net/node/p3972_1
pp. 1946-51,seq351,https://digitalzibaldone.net/node/p3972_1
pp. 1953-57,seq115,https://digitalzibaldone.net/node/p3972_1
pp. 3253-62,seq353,https://digitalzibaldone.net/node/p3972_1
pp. 3909. sgg.,seq354,https://digitalzibaldone.net/node/p3973_1
pp. 3932. sgg.,seq355,https://digitalzibaldone.net/node/p3973_1
Gramm.,viaf6159474190327661908,https://digitalzibaldone.net/node/p3975_2
Éloge de Descartes,viaf6464165326541116290006,https://digitalzibaldone.net/node/p3978_2
pp. 2533-40,seq356,https://digitalzibaldone.net/node/p3979_1
Dial. della Rettorica,,https://digitalzibaldone.net/node/p3979_1
Diall.,viaf185573955,https://digitalzibaldone.net/node/p3979_1
pp. 2306. sgg.,seq357,https://digitalzibaldone.net/node/p3979_3
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3979_3
Scapula,viaf182607198,https://digitalzibaldone.net/node/p3979_3
D. Quijote,Q480,https://digitalzibaldone.net/node/p3980_1
D. Quijote,Q480,https://digitalzibaldone.net/node/p3980_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3980_3
pp. 1968-69,seq358,https://digitalzibaldone.net/node/p3980_4
pp. 2458-63,seq345,https://digitalzibaldone.net/node/p3980_4
Indica,Q538420,https://digitalzibaldone.net/node/p3982_2
de scribenda historia,Q11883033,https://digitalzibaldone.net/node/p3982_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3984_1
pp. 3687-93,seq360,https://digitalzibaldone.net/node/p3985_2
pp. 3827-28,seq361,https://digitalzibaldone.net/node/p3985_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3985_2
Proposta,Q42194678,https://digitalzibaldone.net/node/p3985_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3985_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3985_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3986_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3986_2
pp. 2195-96,seq362,https://digitalzibaldone.net/node/p3987_4
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3987_4
od.,Q145973,https://digitalzibaldone.net/node/p3988_1
Gramm.,viaf6159474190327661908,https://digitalzibaldone.net/node/p3988_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3988_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3988_2
Lettres du Roi de Prusse et de M. d'Alembert,viaf255361593,https://digitalzibaldone.net/node/p3989_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3989_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3990_3
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3990_3
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3990_3
D. Quijote,Q480,https://digitalzibaldone.net/node/p3992_5
D. Quijote.,Q480,https://digitalzibaldone.net/node/p3992_5
la Crus.,Q4015911,https://digitalzibaldone.net/node/p3992_5
Lettres,viaf255361593,https://digitalzibaldone.net/node/p3993_1
Scap.,viaf182607198,https://digitalzibaldone.net/node/p3994_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3995_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3995_2
la Crus.,Q4015911,https://digitalzibaldone.net/node/p3995_2
Proposta,Q42194678,https://digitalzibaldone.net/node/p3995_2
la Crus.,Q15851274,https://digitalzibaldone.net/node/p3995_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3995_2
D. Quijote,Q480,https://digitalzibaldone.net/node/p3996_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3996_4
Crus.,Q4015911,https://digitalzibaldone.net/node/p3996_6
de flatibus,viaf9806154622421244710008,https://digitalzibaldone.net/node/p3997_1
Scapula,viaf182607198,https://digitalzibaldone.net/node/p3997_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3998_1
il Lessico,viaf182607198,https://digitalzibaldone.net/node/p3998_2
Gramm.,viaf39693486,https://digitalzibaldone.net/node/p3998_2
D. Quijote,Q480,https://digitalzibaldone.net/node/p3998_4
D. Quij.,Q480,https://digitalzibaldone.net/node/p3998_4
ib.,Q480,https://digitalzibaldone.net/node/p3998_4
Canz.,Q777574,https://digitalzibaldone.net/node/p4000_1
la Crus.,Q4015911,https://digitalzibaldone.net/node/p4000_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p4000_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p4000_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p4000_4
Gloss.,Q1240983,https://digitalzibaldone.net/node/p4000_4
Gloss.,Q1240983,https://digitalzibaldone.net/node/p4000_4
la Crusca,Q4015911,https://digitalzibaldone.net/node/p4000_4
