par_id,surface,start,end,wikidata,type,match,pattern
p3596_1,Omero,1646,1651,Q6691,PER,exact,
p3596_1,Rinaldo,2238,2245,Q16596667,PER,exact,
p3596_1,Rinaldo,2617,2624,Q16596667,PER,exact,
p3596_1,Rinaldo,3216,3223,Q16596667,PER,exact,
p3596_1,Rinaldo,3443,3450,Q16596667,PER,exact,
p3596_1,Tasso,203,208,Q168962,PER,partial,Torquato Tasso
p3797_1,America,1448,1455,Q828,LOC,exact,
p3797_1,America,2530,2537,Q828,LOC,exact,
p3797_1,impero messicano,1567,1583,Q2608489,LOC,exact,
p3797_1,Plinio,1773,1779,Q82778,PER,partial,Gaio Plinio Secondo
p2619_2,Messico,937,944,Q96,LOC,exact,
p2619_2,China,1202,1207,Q29520,LOC,exact,
p2619_2,China,1517,1522,Q29520,LOC,exact,
p2619_2,grecia,1722,1728,Q11772,LOC,exact,
p2619_2,grecia,2165,2171,Q11772,LOC,exact,
p2619_2,fenicia,1762,1769,Q41642,LOC,exact,
p2619_2,fenicia,2190,2197,Q41642,LOC,exact,
p2619_2,Confucio,1291,1299,Q4604,PER,exact,
p4483_3,Procopio,94,102,Q186153,PER,exact,
