id,start_pos,end_pos,surface,type,score
https://digitalzibaldone.net/node/p2842_1,589,596,Glossar,PER,0.9057896
https://digitalzibaldone.net/node/p2842_1,599,604,Gozar,PER,0.9350321
https://digitalzibaldone.net/node/p2842_1,831,838,Glossar,PER,0.90194553
https://digitalzibaldone.net/node/p2842_1,849,856,Gavisci,LOC,0.7619373
https://digitalzibaldone.net/node/p2842_1,870,877,Gavisio,LOC,0.77603275
https://digitalzibaldone.net/node/p2842_1,879,886,Gausida,LOC,0.7803449
https://digitalzibaldone.net/node/p2842_1,909,916,Gausita,LOC,0.86397916
https://digitalzibaldone.net/node/p2842_1,935,942,Gauzita,LOC,0.94465715
https://digitalzibaldone.net/node/p2842_1,967,972,Gozar,LOC,0.6538193
https://digitalzibaldone.net/node/p2842_1,1129,1134,Gozar,PER,0.90833265
https://digitalzibaldone.net/node/p2845_1,502,507,Omero,PER,0.9741783
https://digitalzibaldone.net/node/p2845_1,514,521,Ariosto,PER,0.96512
https://digitalzibaldone.net/node/p2845_1,526,537,Shakespeare,PER,0.9968868
https://digitalzibaldone.net/node/p2845_1,542,546,Lope,PER,0.99677455
https://digitalzibaldone.net/node/p2845_1,551,559,Calderon,PER,0.99888533
https://digitalzibaldone.net/node/p2849_1,2108,2113,Staël,PER,0.999523
https://digitalzibaldone.net/node/p2859_1,1994,2000,Canova,PER,0.99965036
https://digitalzibaldone.net/node/p2864_1,340,345,V. il,PER,0.91732043
https://digitalzibaldone.net/node/p2864_1,346,353,Glossar,PER,0.84863824
https://digitalzibaldone.net/node/p2864_1,358,366,Forcell.,PER,0.8986209
https://digitalzibaldone.net/node/p2864_1,371,375,Diz.,PER,0.8730504
https://digitalzibaldone.net/node/p2864_3,174,181,Simmaco,PER,0.9984263
https://digitalzibaldone.net/node/p2864_3,444,451,Ulpiano,PER,0.99390936
https://digitalzibaldone.net/node/p2864_3,462,466,##ssar,PER,0.6543317
https://digitalzibaldone.net/node/p2865_1,78,83,Floro,PER,0.9794804
https://digitalzibaldone.net/node/p2865_1,171,187,Giusto de ' Conti,PER,0.99977183
https://digitalzibaldone.net/node/p2865_1,220,238,Angelo di Costanzo,PER,0.99975026
https://digitalzibaldone.net/node/p2865_2,40,47,Forcell,PER,0.62273276
https://digitalzibaldone.net/node/p2865_3,435,437,S.,PER,0.6457898
https://digitalzibaldone.net/node/p2865_3,438,453,Gio. Crisostomo,PER,0.9688139
https://digitalzibaldone.net/node/p2865_3,666,668,##t.,PER,0.64371777
https://digitalzibaldone.net/node/p2866_1,790,799,Senofonte,PER,0.99968815
https://digitalzibaldone.net/node/p2866_1,809,816,Platone,PER,0.99969935
https://digitalzibaldone.net/node/p2866_1,907,916,Socratica,PER,0.8197253
https://digitalzibaldone.net/node/p2869_1,1705,1712,Pertica,PER,0.6335844
https://digitalzibaldone.net/node/p2869_1,1727,1732,Dante,PER,0.9280478
https://digitalzibaldone.net/node/p2875_1,728,736,Germania,LOC,0.9997999
https://digitalzibaldone.net/node/p2876_2,328,336,Macrobio,PER,0.9994995
https://digitalzibaldone.net/node/p2876_2,349,350,##n,PER,0.49228072
https://digitalzibaldone.net/node/p2876_2,423,431,Virgilio,PER,0.9996177
https://digitalzibaldone.net/node/p2876_2,1072,1080,Frontino,PER,0.99939096
https://digitalzibaldone.net/node/p2876_2,1108,1114,Gellio,PER,0.99929225
https://digitalzibaldone.net/node/p2876_2,1148,1156,Vitruvio,PER,0.99949574
https://digitalzibaldone.net/node/p2876_2,1180,1189,Censorino,PER,0.9993303
https://digitalzibaldone.net/node/p2876_2,1211,1227,Marziano Capella,PER,0.99940735
https://digitalzibaldone.net/node/p2876_2,1281,1286,Festo,PER,0.9996545
https://digitalzibaldone.net/node/p2876_2,1295,1305,Forcellini,PER,0.99902135
https://digitalzibaldone.net/node/p2876_2,1355,1362,Apuleio,PER,0.9995613
https://digitalzibaldone.net/node/p2876_2,1384,1392,Vitruvio,PER,0.99948
https://digitalzibaldone.net/node/p2876_2,1414,1430,Marziano Capella,PER,0.9993066
https://digitalzibaldone.net/node/p2876_2,1485,1502,Plinio il vecchio,PER,0.99920475
https://digitalzibaldone.net/node/p2876_2,1579,1596,Plinio il vecchio,PER,0.9993909
https://digitalzibaldone.net/node/p2876_2,1638,1644,Plinio,PER,0.99968433
https://digitalzibaldone.net/node/p2876_2,1647,1655,Vitruvio,PER,0.99954396
https://digitalzibaldone.net/node/p2876_2,1684,1692,Marziale,PER,0.99946004
https://digitalzibaldone.net/node/p2876_2,1695,1704,Scribonio,PER,0.9996064
https://digitalzibaldone.net/node/p2879_1,196,206,Forcellini,PER,0.91027045
https://digitalzibaldone.net/node/p2879_2,244,274,Dionigi d ' Alicarnasso Archaeol,PER,0.9936847
https://digitalzibaldone.net/node/p2879_2,327,333,Italia,LOC,0.99974126
https://digitalzibaldone.net/node/p2879_2,1229,1239,Corticelli,PER,0.994553
https://digitalzibaldone.net/node/p2879_2,1246,1256,Buommattei,PER,0.9978551
https://digitalzibaldone.net/node/p2881_1,44,65,Dionigi d ' Alicarnasso,PER,0.99971825
https://digitalzibaldone.net/node/p2881_1,75,90,Pietro Giordani,PER,0.99985737
https://digitalzibaldone.net/node/p2881_1,126,145,Giambattista Canova,PER,0.99979454
https://digitalzibaldone.net/node/p2881_1,155,162,Dionigi,PER,0.8323817
https://digitalzibaldone.net/node/p2881_1,176,181,Abate,PER,0.61495674
https://digitalzibaldone.net/node/p2881_1,187,193,Milano,LOC,0.9988814
https://digitalzibaldone.net/node/p2881_1,199,217,Giovanni Silvestri,PER,0.9997934
https://digitalzibaldone.net/node/p2881_1,237,254,Ellanico Lesbiese,PER,0.9987731
https://digitalzibaldone.net/node/p2881_1,264,270,Ercole,PER,0.9987392
https://digitalzibaldone.net/node/p2881_1,282,286,Argo,PER,0.59337366
https://digitalzibaldone.net/node/p2881_1,297,304,Gerione,PER,0.7384639
https://digitalzibaldone.net/node/p2881_1,326,332,Italia,LOC,0.99964094
https://digitalzibaldone.net/node/p2881_1,448,455,Sicilia,LOC,0.99879587
https://digitalzibaldone.net/node/p2881_1,469,475,Ercole,PER,0.9982414
https://digitalzibaldone.net/node/p2881_1,633,639,Ercole,PER,0.9985789
https://digitalzibaldone.net/node/p2881_1,701,707,Vitulo,PER,0.98542523
https://digitalzibaldone.net/node/p2881_1,831,838,Vitulia,PER,0.6829117
https://digitalzibaldone.net/node/p2881_1,860,866,Ercole,PER,0.99896014
https://digitalzibaldone.net/node/p2881_1,899,906,Vitalia,PER,0.99435115
https://digitalzibaldone.net/node/p2882_1,288,295,Ammiano,PER,0.99962723
https://digitalzibaldone.net/node/p2882_1,300,307,Forcell,PER,0.66688186
https://digitalzibaldone.net/node/p2882_1,325,332,Ammiano,PER,0.9994906
https://digitalzibaldone.net/node/p2882_1,628,633,Festo,PER,0.9995276
https://digitalzibaldone.net/node/p2882_1,880,887,Forcell,PER,0.57702017
https://digitalzibaldone.net/node/p2882_1,980,991,S. Agostino,PER,0.99961966
https://digitalzibaldone.net/node/p2882_1,1250,1257,Ispagna,LOC,0.91941667
https://digitalzibaldone.net/node/p2882_1,1274,1281,Ammiano,PER,0.9994503
https://digitalzibaldone.net/node/p2882_1,1379,1386,Glossar,PER,0.99226266
https://digitalzibaldone.net/node/p2882_1,1621,1630,Teutonica,PER,0.5195234
https://digitalzibaldone.net/node/p2882_1,1664,1671,Glossar,PER,0.98543644
https://digitalzibaldone.net/node/p2882_1,1679,1684,Tasca,PER,0.9133233
https://digitalzibaldone.net/node/p2884_1,488,499,Ab. Colombo,PER,0.89073783
https://digitalzibaldone.net/node/p2884_1,501,506,Parma,LOC,0.98969394
https://digitalzibaldone.net/node/p2884_1,548,564,Pico Mirandolano,PER,0.99794614
https://digitalzibaldone.net/node/p2884_1,593,611,Girolamo Benivieni,PER,0.9882753
https://digitalzibaldone.net/node/p2884_1,747,752,Canz.,PER,0.5817264
https://digitalzibaldone.net/node/p2885_1,104,114,Forcellini,PER,0.9912483
https://digitalzibaldone.net/node/p2885_1,623,633,Forcellini,PER,0.9958486
https://digitalzibaldone.net/node/p2885_1,931,941,Forcellini,PER,0.9970333
https://digitalzibaldone.net/node/p2885_1,1284,1289,Forc.,PER,0.9626519
https://digitalzibaldone.net/node/p2885_1,1448,1454,Plinio,PER,0.9996639
https://digitalzibaldone.net/node/p2885_1,1618,1624,Plinio,PER,0.9997196
https://digitalzibaldone.net/node/p2885_1,1763,1772,Perticari,PER,0.99893814
https://digitalzibaldone.net/node/p2887_1,847,853,Servio,PER,0.99966407
https://digitalzibaldone.net/node/p2887_1,1178,1187,Perticari,PER,0.99962646
https://digitalzibaldone.net/node/p2889_1,10,13,ἕζω,LOC,0.7333066
https://digitalzibaldone.net/node/p2889_1,15,18,Dor,LOC,0.87568146
https://digitalzibaldone.net/node/p2889_1,35,41,ἕζoμαι,PER,0.94951123
https://digitalzibaldone.net/node/p2889_1,76,80,ἕδος,PER,0.58259857
https://digitalzibaldone.net/node/p2889_2,703,710,Eructuo,PER,0.93086106
https://digitalzibaldone.net/node/p2889_2,726,732,Eructo,LOC,0.9343489
https://digitalzibaldone.net/node/p2890_2,28,33,Omero,PER,0.9995694
https://digitalzibaldone.net/node/p2890_2,307,312,Omero,PER,0.9992554
https://digitalzibaldone.net/node/p2890_2,354,360,Sebero,PER,0.9671291
https://digitalzibaldone.net/node/p2893_1,180,186,Orazio,PER,0.99180114
https://digitalzibaldone.net/node/p2893_1,289,300,Virg. Georg,PER,0.9970333
https://digitalzibaldone.net/node/p2895_1,371,373,V.,PER,0.8916452
https://digitalzibaldone.net/node/p2895_1,374,384,Forcellini,PER,0.8185384
https://digitalzibaldone.net/node/p2895_1,834,839,Dante,PER,0.9979182
https://digitalzibaldone.net/node/p2895_2,1138,1143,Dante,PER,0.99965453
https://digitalzibaldone.net/node/p2903_2,392,400,Frontone,PER,0.99648994
https://digitalzibaldone.net/node/p2903_2,1689,1698,Sallustio,PER,0.97888184
https://digitalzibaldone.net/node/p2906_1,91,97,Racine,PER,0.9401444
https://digitalzibaldone.net/node/p2906_1,686,692,Plauto,PER,0.9978235
https://digitalzibaldone.net/node/p2909_3,921,926,Luigi,PER,0.9982451
https://digitalzibaldone.net/node/p2909_3,1073,1078,Luigi,PER,0.9974698
https://digitalzibaldone.net/node/p2909_3,1201,1210,Corneille,PER,0.99950236
https://digitalzibaldone.net/node/p2910_1,1101,1108,Francia,LOC,0.9998561
https://digitalzibaldone.net/node/p2914_1,581,588,Pongasi,PER,0.99882525
https://digitalzibaldone.net/node/p2914_1,601,608,Platone,PER,0.9995283
https://digitalzibaldone.net/node/p2914_1,611,620,Senofonte,PER,0.9995184
https://digitalzibaldone.net/node/p2914_1,1233,1240,Francia,LOC,0.9998652
https://digitalzibaldone.net/node/p2916_1,875,879,Cic.,PER,0.9996667
https://digitalzibaldone.net/node/p2916_1,885,896,Quintiliano,PER,0.99979776
https://digitalzibaldone.net/node/p2918_1,843,844,.,PER,0.634546
https://digitalzibaldone.net/node/p2918_1,848,856,Forcell.,PER,0.79916364
https://digitalzibaldone.net/node/p2918_1,860,865,Rapio,PER,0.8463286
https://digitalzibaldone.net/node/p2918_1,880,885,Rapto,PER,0.9096694
https://digitalzibaldone.net/node/p2918_1,892,898,Raptus,PER,0.92914844
https://digitalzibaldone.net/node/p2918_1,912,921,Claudiano,PER,0.99536765
https://digitalzibaldone.net/node/p2919_1,854,861,Alberti,PER,0.9986534
https://digitalzibaldone.net/node/p2919_2,221,228,Platone,PER,0.99947643
https://digitalzibaldone.net/node/p2919_2,266,273,Convito,PER,0.9862681
https://digitalzibaldone.net/node/p2919_2,283,288,Astii,PER,0.9868959
https://digitalzibaldone.net/node/p2919_2,483,490,Scapula,PER,0.993731
https://digitalzibaldone.net/node/p2919_2,510,517,Corinto,LOC,0.97230494
https://digitalzibaldone.net/node/p2919_2,603,608,Fedro,PER,0.9979972
https://digitalzibaldone.net/node/p2919_2,737,744,Scapula,PER,0.99689513
https://digitalzibaldone.net/node/p2919_2,801,808,Sofista,PER,0.99682456
https://digitalzibaldone.net/node/p2919_2,1081,1086,Synes,PER,0.93621135
https://digitalzibaldone.net/node/p2919_2,1152,1157,Omero,PER,0.99918836
https://digitalzibaldone.net/node/p2919_2,1168,1175,Scapula,PER,0.95167726
https://digitalzibaldone.net/node/p2919_2,1309,1314,Fedro,PER,0.9977644
https://digitalzibaldone.net/node/p2919_2,1556,1563,Socrate,PER,0.99960274
https://digitalzibaldone.net/node/p2923_3,152,162,Corticelli,PER,0.9969922
https://digitalzibaldone.net/node/p2923_3,404,412,Cicerone,PER,0.99918187
https://digitalzibaldone.net/node/p2923_3,414,420,Attica,PER,0.97983146
https://digitalzibaldone.net/node/p2923_3,462,470,Terentia,PER,0.8525791
https://digitalzibaldone.net/node/p2923_3,564,569,Belle,PER,0.8271803
https://digitalzibaldone.net/node/p2925_1,138,148,Forcellini,PER,0.7668037
https://digitalzibaldone.net/node/p2925_1,189,204,Cic. de Senect.,PER,0.9563837
https://digitalzibaldone.net/node/p2925_1,438,448,Forcellini,PER,0.6102984
https://digitalzibaldone.net/node/p2925_2,284,290,Crusca,LOC,0.6571568
https://digitalzibaldone.net/node/p2925_2,503,510,Salvini,PER,0.9828872
https://digitalzibaldone.net/node/p2925_2,561,567,Crusca,LOC,0.76739264
https://digitalzibaldone.net/node/p2925_2,710,714,Diz.,PER,0.5295252
https://digitalzibaldone.net/node/p2925_2,719,727,Richelet,PER,0.61502594
https://digitalzibaldone.net/node/p2925_2,731,734,Mal,LOC,0.62237954
https://digitalzibaldone.net/node/p2925_2,791,802,V. Forcell.,PER,0.89376974
https://digitalzibaldone.net/node/p2926_1,56,63,Arnobio,PER,0.99941576
https://digitalzibaldone.net/node/p2926_3,104,108,2927,PER,0.79969263
https://digitalzibaldone.net/node/p2926_3,1092,1096,2928,PER,0.78667355
https://digitalzibaldone.net/node/p2930_1,104,110,Plauto,PER,0.999652
https://digitalzibaldone.net/node/p2930_1,165,175,Forcellini,PER,0.99728584
https://digitalzibaldone.net/node/p2930_1,327,328,V,PER,0.6825454
https://digitalzibaldone.net/node/p2930_1,333,340,Glossar,PER,0.94945407
https://digitalzibaldone.net/node/p2930_1,355,360,Pisto,PER,0.8483759
https://digitalzibaldone.net/node/p2930_1,572,583,V. Forcell.,PER,0.98428327
https://digitalzibaldone.net/node/p2930_2,28,33,Festo,PER,0.9997612
https://digitalzibaldone.net/node/p2930_2,67,70,Pis,PER,0.38698128
https://digitalzibaldone.net/node/p2930_2,304,309,Festo,PER,0.9997832
https://digitalzibaldone.net/node/p2930_2,1236,1241,Festo,PER,0.9997553
https://digitalzibaldone.net/node/p2932_1,0,6,Pistus,PER,0.85472083
https://digitalzibaldone.net/node/p2932_1,399,404,Force,PER,0.5913925
https://digitalzibaldone.net/node/p2932_1,715,722,Varrone,PER,0.99927557
https://digitalzibaldone.net/node/p2932_1,725,731,Plinio,PER,0.99949217
https://digitalzibaldone.net/node/p2932_1,826,833,Diomede,PER,0.9993387
https://digitalzibaldone.net/node/p2932_1,869,875,Persio,PER,0.99582064
https://digitalzibaldone.net/node/p2932_1,887,892,Force,PER,0.7316096
https://digitalzibaldone.net/node/p2932_1,1060,1067,Anonimo,PER,0.99060965
https://digitalzibaldone.net/node/p2932_1,1165,1173,Vitruvio,PER,0.99919724
https://digitalzibaldone.net/node/p2932_1,1255,1261,Pisare,PER,0.5224351
https://digitalzibaldone.net/node/p2932_1,1398,1405,Varrone,PER,0.9661479
https://digitalzibaldone.net/node/p2932_1,1720,1727,Forcell,PER,0.9681076
https://digitalzibaldone.net/node/p2932_1,1757,1764,Glossar,PER,0.7804787
https://digitalzibaldone.net/node/p2932_1,1824,1834,Forcellini,PER,0.8389981
https://digitalzibaldone.net/node/p2932_1,1856,1863,Varrone,PER,0.9211557
https://digitalzibaldone.net/node/p2934_2,486,492,Latino,LOC,0.9913144
https://digitalzibaldone.net/node/p2935_1,0,6,Pisare,PER,0.7429868
https://digitalzibaldone.net/node/p2935_1,102,112,Forcellini,PER,0.8645857
https://digitalzibaldone.net/node/p2935_1,603,613,Forcellini,PER,0.980159
https://digitalzibaldone.net/node/p2939_1,148,154,Psiche,PER,0.9991867
https://digitalzibaldone.net/node/p2941_1,594,597,Dio,PER,0.96825033
https://digitalzibaldone.net/node/p2941_1,676,682,Essere,PER,0.9416002
https://digitalzibaldone.net/node/p2946_1,0,14,Perdóno dunque,PER,0.9448393
https://digitalzibaldone.net/node/p2946_1,397,404,Perdóno,PER,0.9980328
https://digitalzibaldone.net/node/p2957_2,778,786,Rousseau,PER,0.9998212
https://digitalzibaldone.net/node/p2965_1,961,973,V. l ' Alfieri,PER,0.950714
https://digitalzibaldone.net/node/p2967_1,481,490,Senofonte,PER,0.99711967
https://digitalzibaldone.net/node/p2967_1,510,517,Convito,PER,0.94303817
https://digitalzibaldone.net/node/p2967_1,1025,1028,Dei,PER,0.5635717
https://digitalzibaldone.net/node/p2967_1,1107,1116,Dio Padre,PER,0.9325818
https://digitalzibaldone.net/node/p2967_1,1413,1422,Dio Padre,PER,0.96776426
https://digitalzibaldone.net/node/p2967_1,1513,1518,Giove,PER,0.9970071
https://digitalzibaldone.net/node/p2967_1,1609,1614,Giove,PER,0.99556905
https://digitalzibaldone.net/node/p2967_1,1711,1717,Apollo,PER,0.9962063
https://digitalzibaldone.net/node/p2967_1,1733,1741,Mercurio,PER,0.9950199
https://digitalzibaldone.net/node/p2967_1,1768,1773,Amore,PER,0.99415344
https://digitalzibaldone.net/node/p2972_2,0,9,Prisciano,PER,0.99972767
https://digitalzibaldone.net/node/p2972_2,541,549,Forcell.,PER,0.9948922
https://digitalzibaldone.net/node/p2972_2,552,561,Prisciano,PER,0.9997055
https://digitalzibaldone.net/node/p2974_1,13,19,Plauto,PER,0.9992479
https://digitalzibaldone.net/node/p2974_2,116,122,Frayle,PER,0.8339801
https://digitalzibaldone.net/node/p2974_3,28,34,Gellio,PER,0.9970411
https://digitalzibaldone.net/node/p2974_3,771,777,Gellio,PER,0.99563444
https://digitalzibaldone.net/node/p2974_3,851,857,Eructo,PER,0.40447178
https://digitalzibaldone.net/node/p2975_1,87,91,εἴδω,PER,0.65221095
https://digitalzibaldone.net/node/p2975_1,95,99,οἶδα,PER,0.4687714
https://digitalzibaldone.net/node/p2975_1,501,509,Schrevel,PER,0.97784567
https://digitalzibaldone.net/node/p2975_1,720,725,ἁρπάω,PER,0.648632
https://digitalzibaldone.net/node/p2976_1,68,73,Omero,PER,0.9983008
https://digitalzibaldone.net/node/p2976_1,278,283,Omero,PER,0.9975407
https://digitalzibaldone.net/node/p2976_1,712,720,Virgilio,PER,0.998746
https://digitalzibaldone.net/node/p2976_1,760,765,Omero,PER,0.99859744
https://digitalzibaldone.net/node/p2976_1,1184,1189,Omero,PER,0.99837637
https://digitalzibaldone.net/node/p2977_1,70,75,Omero,PER,0.9994878
https://digitalzibaldone.net/node/p2977_1,1023,1044,V. Algarotti Pensieri,PER,0.9975265
https://digitalzibaldone.net/node/p2977_1,1051,1058,Cremona,LOC,0.5789721
https://digitalzibaldone.net/node/p2977_1,1076,1084,Virgilio,PER,0.99955857
https://digitalzibaldone.net/node/p2977_1,1120,1125,Omero,PER,0.9995877
https://digitalzibaldone.net/node/p2977_1,1471,1479,Virgilio,PER,0.9995972
https://digitalzibaldone.net/node/p2977_1,1545,1561,V. Chateaubriand,PER,0.9954687
https://digitalzibaldone.net/node/p2977_1,1563,1568,Génie,PER,0.8599391
https://digitalzibaldone.net/node/p2977_1,1570,1575,Paris,LOC,0.8545982
https://digitalzibaldone.net/node/p2977_1,1657,1665,Virgilio,PER,0.9995933
https://digitalzibaldone.net/node/p2980_1,354,359,Omero,PER,0.9996177
https://digitalzibaldone.net/node/p2981_1,28,33,Omero,PER,0.9992813
https://digitalzibaldone.net/node/p2981_1,289,294,Omero,PER,0.99927175
https://digitalzibaldone.net/node/p2982_1,36,41,Omero,PER,0.9996757
https://digitalzibaldone.net/node/p2982_1,646,651,Omero,PER,0.9995894
https://digitalzibaldone.net/node/p2983_2,14,22,Cervello,PER,0.6093646
https://digitalzibaldone.net/node/p2983_2,89,97,Crivello,PER,0.919774
https://digitalzibaldone.net/node/p2983_2,201,208,Cerebro,PER,0.9742117
https://digitalzibaldone.net/node/p2983_2,434,442,Trivello,PER,0.7620233
https://digitalzibaldone.net/node/p2983_2,455,462,Forcell,PER,0.8870125
https://digitalzibaldone.net/node/p2983_2,508,514,Crusca,LOC,0.75298244
https://digitalzibaldone.net/node/p2983_2,888,898,Forcellini,PER,0.784831
https://digitalzibaldone.net/node/p2984_2,282,292,Forcellini,PER,0.9987282
https://digitalzibaldone.net/node/p2985_1,696,704,Forcell.,PER,0.96595675
https://digitalzibaldone.net/node/p2986_2,60,66,Nuvolo,LOC,0.4102645
https://digitalzibaldone.net/node/p2986_2,117,123,Pavolo,PER,0.86080515
https://digitalzibaldone.net/node/p2986_2,126,131,Pavlo,PER,0.9759912
https://digitalzibaldone.net/node/p2987_1,177,202,Fray Gerundio de Campazas,PER,0.9317905
https://digitalzibaldone.net/node/p2987_1,237,252,Bastian Borrego,PER,0.999818
https://digitalzibaldone.net/node/p2987_3,465,480,Pomponio Attico,PER,0.999889
https://digitalzibaldone.net/node/p2991_1,211,223,Cic. de Rep.,PER,0.83286184
https://digitalzibaldone.net/node/p2991_1,310,313,##ll.,PER,0.5644477
https://digitalzibaldone.net/node/p2991_1,332,338,Quaeso,LOC,0.48560715
https://digitalzibaldone.net/node/p2991_1,479,482,##til,PER,0.7939936
https://digitalzibaldone.net/node/p2991_1,493,495,##ll,PER,0.56670076
https://digitalzibaldone.net/node/p2991_1,1643,1650,Diomede,PER,0.99948853
https://digitalzibaldone.net/node/p2995_1,393,399,Crusca,LOC,0.6644387
https://digitalzibaldone.net/node/p2995_1,405,415,Buommattei,LOC,0.60140634
https://digitalzibaldone.net/node/p2995_2,19,26,Fischer,PER,0.99789953
https://digitalzibaldone.net/node/p2995_2,72,74,##er,PER,0.8852579
https://digitalzibaldone.net/node/p2995_2,115,120,Omero,PER,0.99304193
https://digitalzibaldone.net/node/p2995_2,292,299,Fischer,PER,0.9992944
https://digitalzibaldone.net/node/p2996_1,755,766,V. Forcell.,PER,0.91797125
https://digitalzibaldone.net/node/p2996_1,822,838,Vellico il Forc.,PER,0.9933943
https://digitalzibaldone.net/node/p2998_1,116,122,Accubo,PER,0.6921838
https://digitalzibaldone.net/node/p2998_3,152,153,##c,PER,0.59117556
https://digitalzibaldone.net/node/p2998_3,262,267,Crepo,PER,0.86986065
https://digitalzibaldone.net/node/p2998_3,297,298,##c,PER,0.7968553
https://digitalzibaldone.net/node/p2998_3,303,308,Crepo,LOC,0.50508475
https://digitalzibaldone.net/node/p3000_2,474,481,Platone,PER,0.9996464
https://digitalzibaldone.net/node/p3000_2,486,493,Sofista,PER,0.87513465
https://digitalzibaldone.net/node/p3000_2,498,503,Astii,PER,0.7038788
https://digitalzibaldone.net/node/p3000_2,623,628,Astio,PER,0.62206787
