par_id,surface,start,end,wikidata,type,match,pattern
p4219_1,Damascio,2876,2884,Q315360,PER,exact,
p4219_1,Damascio,4682,4690,Q315360,PER,exact,
p4219_1,Damascio,5240,5248,Q315360,PER,exact,
p4219_1,Damascio,6574,6582,Q315360,PER,exact,
p4219_1,Fozio,1433,1438,Q243187,PER,exact,
p4219_1,Fozio,2217,2222,Q243187,PER,exact,
p4219_1,Fozio,5263,5268,Q243187,PER,exact,
p4219_1,Pitagora,7153,7161,Q10261,PER,exact,
p4219_1,Platone,7144,7151,Q859,PER,exact,
p4219_1,Dutens,3852,3858,Q947504,PER,partial,Louis Dutens
p4219_1,Hieroclem,2689,2698,Q1355265,PER,levenshtein,Ierocle
p4219_1,Isidoro,111,118,Q660170,PER,partial,Isidoro di Alessandria
p4219_1,Isidoro,4092,4099,Q660170,PER,partial,Isidoro di Alessandria
p4219_1,Isidoro,5171,5178,Q660170,PER,partial,Isidoro di Alessandria
p4219_1,Isidoro,6639,6646,Q660170,PER,partial,Isidoro di Alessandria
p4219_1,Isidoro,7254,7261,Q660170,PER,partial,Isidoro di Alessandria
p4219_1,Schott,2826,2832,Q2848635,PER,partial,André Schott
p4525_1,Roma,104,108,Q220,LOC,exact,
p4525_1,Socrate,94,101,Q913,PER,exact,
p540_1,Cicerone,143,151,Q1541,PER,exact,
p1121_1,Frontone,693,701,Q317055,PER,exact,
p3095_2,Ettore,90,96,Q159666,PER,exact,
p3095_2,Ettore,114,120,Q159666,PER,exact,
p3095_2,Omero,156,161,Q6691,PER,exact,
p3095_2,Virgilio,326,334,Q1398,PER,exact,
p2654_1,imperium rom.,865,878,Q2277,LOC,exact,
p2654_1,Romae,1090,1095,Q220,LOC,exact,
p2654_1,Roma,1166,1170,Q220,LOC,exact,
p2654_1,Hieronymus,678,688,Q44248,PER,exact,
p2654_1,Isidoro,599,606,Q192365,PER,levenshtein,Cassiodoro
p73_3,Staël,52,57,Q123041,PER,partial,Anne Louise Germaine de Staël
p723_1,Orazio,146,152,Q6197,PER,exact,
p723_1,Orazio,207,213,Q6197,PER,exact,
p2245_1,Roma,318,322,Q1747689,LOC,exact,
p2245_1,Roma,482,486,Q1747689,LOC,exact,
p2245_1,Roma,677,681,Q1747689,LOC,exact,
p2245_1,Roma,830,834,Q1747689,LOC,exact,
p2245_1,roma,397,401,Q1747689,LOC,exact,
p2245_1,Caligola,431,439,Q1409,PER,exact,
p2245_1,Cinea,553,558,Q544716,PER,exact,
p2245_1,Fabrizi,491,498,Q1965332,PER,exact,
p2245_1,Gracchi,341,348,Q3135206,PER,exact,
p2245_1,Tiberi,423,429,Q192841,PER,exact,
p2245_1,Domiziani,449,458,Q1423,PER,levenshtein,Domiziano
p2245_1,Neroni,441,447,Q1413,PER,levenshtein,Nerone
p4399_1,Londr.,113,119,Q84,LOC,exact,
p4399_1,Vienne,241,247,Q1741,LOC,exact,
p4399_1,M. Bowring,101,111,Q332508,PER,levenshtein,John Bowring
p4121_6,Lucca,71,76,Q13373,LOC,exact,
p4121_6,Goguet,45,51,Q18714346,PER,partial,Antoine-Yves Goguet
p4152_5,Ercole,169,175,Q122248,PER,exact,
p4152_5,Prodico,179,186,Q297402,PER,exact,
p4152_5,Senofonte,131,140,Q129772,PER,exact,
p4485_4,V. Scapula,33,43,Q3179685,PER,partial,Joannes Scapula
p2589_1,india,515,520,Q668,LOC,exact,
p2589_1,Atene,1125,1130,Q844930,LOC,exact,
p2589_1,Sicilia,1435,1442,Q1460,LOC,exact,
p2589_1,grecia,2734,2740,Q11772,LOC,exact,
p2589_1,Italia,2800,2806,Q38,LOC,exact,
p2589_1,Arriano,2502,2509,Q31845,PER,exact,
p2589_1,Demostene,1039,1048,Q117253,PER,exact,
p2589_1,Demostene,1374,1383,Q117253,PER,exact,
p2589_1,Omero,828,833,Q6691,PER,exact,
p2589_1,Pindaro,935,942,Q134929,PER,exact,
p2589_1,Plutarco,2516,2524,Q41523,PER,exact,
p2589_1,Teocrito,1495,1503,Q219484,PER,exact,
p2589_1,Tucidide,1075,1083,Q41683,PER,exact,
p2589_1,Alessandro,1354,1364,Q8409,PER,partial,Alessandro il Conquistatore
p2589_1,Anna,382,386,Q119702,PER,partial,Anna di Gran Bretagna
p2589_1,Luciano,2531,2538,Q31845,PER,levenshtein,Arriano
p2589_1,V. Velleio,1181,1191,Q316098,PER,partial,Marco Velleio Patercolo
p4117_9,Luciano,54,61,Q177847,PER,partial,Luciano di Samosata
p2770_1,Omero,22,27,Q6691,PER,exact,
p2605_1,S. Lorenzo,1741,1751,Q17590,PER,exact,
p2925_1,Forcellini,434,444,Q550353,PER,partial,Egidio Forcellini
p4275_1,Rousseau,379,387,Q6527,PER,partial,Jean-Jacques Rousseau
p980_1,Lazio,14,19,Q1048669,LOC,exact,
p980_1,Oriente,77,84,Q205653,LOC,exact,
p980_1,le Gallie,121,130,Q38060,LOC,exact,
p980_1,Occidente,135,144,Q160381,LOC,exact,
p980_1,Milano,536,542,Q490,LOC,exact,
p980_1,Caronni,334,341,Q3742125,PER,partial,Felice Caronni
p980_1,Hager,510,515,Q3810214,PER,partial,Giuseppe Hager
p4475_1,Grecia,629,635,Q41,LOC,exact,
p4475_1,Grecia,680,686,Q41,LOC,exact,
p4475_1,europa,745,751,Q46,LOC,exact,
p4475_1,europa,1422,1428,Q46,LOC,exact,
p28_1,italia,72,78,Q38,LOC,exact,
p28_1,Anacreontica,214,226,Q213484,PER,levenshtein,Anacreonte
p28_1,Anacreontico,743,755,Q213484,PER,levenshtein,Anacreonte
p28_1,Rubbi,576,581,Q16560637,PER,partial,Andrea Rubbi
p28_1,Zappi,149,154,Q3762412,PER,partial,Giambattista Felice Zappi
p1224_1,Samuele Johnson,1376,1391,Q183266,PER,levenshtein,Samuel Johnson
p4330_2,Roma,360,364,Q1747689,LOC,exact,
p4330_2,Niebuhr,192,199,Q60586,PER,exact,
p1142_3,Augusto,1315,1322,Q1405,PER,exact,
p1142_3,Du Cange,923,931,Q442240,PER,exact,
p1142_3,Orazio,236,242,Q6197,PER,exact,
p1142_3,Virgilio,1412,1420,Q1398,PER,exact,
p1142_3,Baldi,1584,1589,Q560613,PER,partial,Bernardino Baldi
p1142_3,Vespasiani,1494,1504,Q1419,PER,levenshtein,Vespasiano
p4088_5,Arato,77,82,Q180671,PER,exact,
p947_1,Pirrone,2205,2212,Q192313,PER,exact,
p1962_1,France,1964,1970,Q142,LOC,exact,
p4400_1,J. Alexi,87,95,Q668963,PER,levenshtein,Ioan Alexi
p4163_10,Epitteto,29,37,Q183144,PER,exact,
p1297_1,Plauto,424,430,Q47160,PER,exact,
p2660_2,Cicerone,78,86,Q1541,PER,exact,
p2660_2,Mai,500,503,Q304825,PER,partial,Angelo Mai
p2660_2,Filo,101,105,Q1283509,PER,partial,Lucio Furio Filo
p4469_8,Lips.,192,197,Q2079,LOC,exact,
p4469_8,Stobeo,107,113,Q444079,PER,exact,
p4469_8,Diogene,60,67,Q59180,PER,partial,Diogene di Sinope
p4469_8,Diogene,313,320,Q59180,PER,partial,Diogene di Sinope
p4469_8,Laerzio,90,97,Q59138,PER,partial,Diogene Laerzio
p4469_8,Antonio,115,122,Q4777142,PER,partial,Antonio Melissa
p4469_8,Orelli,158,164,Q119310,PER,partial,Johann Caspar von Orelli
p2804_1,Tebe,2200,2204,Q11225429,LOC,exact,
p2804_1,Anacarsi,125,133,Q325026,PER,exact,
p2804_1,Edipo,2187,2192,Q130890,PER,exact,
p2804_1,Teseo,2171,2176,Q1320718,PER,exact,
p4174_1,Bologna,118,125,Q1891,LOC,exact,
p4174_1,Filosseno,106,115,Q138664,PER,partial,Filosseno di Citera
p107_4,Arriano,47,54,Q31845,PER,exact,
p107_4,Teocrito,252,260,Q219484,PER,exact,
p107_4,Alessandro l.,64,77,Q8409,PER,partial,Alessandro il Conquistatore
p54_2,grecia,686,692,Q11772,LOC,exact,
p54_2,grecia,751,757,Q11772,LOC,exact,
p54_2,gallia,886,892,Q38060,LOC,exact,
p54_2,gallia,972,978,Q38060,LOC,exact,
p54_2,francia,950,957,Q142,LOC,exact,
p54_2,Lombardia,999,1008,Q1210,LOC,exact,
p54_2,Favorino,814,822,Q554387,PER,exact,
p54_2,Ireneo,777,783,Q182123,PER,exact,
p4194_1,impero,28,34,Q2277,LOC,exact,
p4194_1,impero,191,197,Q2277,LOC,exact,
p4194_1,Rodi,838,842,Q188731,LOC,exact,
p4194_1,Bologna,3978,3985,Q1891,LOC,exact,
p4194_1,Bologna,4335,4342,Q1891,LOC,exact,
p4194_1,Augusto,605,612,Q1405,PER,exact,
p4194_1,Augusto,746,753,Q1405,PER,exact,
p4194_1,Cesare,411,417,Q1048,PER,exact,
p4194_1,Cesare,459,465,Q1048,PER,exact,
p4194_1,Suetonio,1073,1081,Q10133,PER,exact,
p4194_1,Tiberio,15,22,Q1407,PER,exact,
p4194_1,Tiberio,371,378,Q1407,PER,exact,
p4194_1,Tiberio,673,680,Q1407,PER,exact,
p4194_1,Tiberio,1551,1558,Q1407,PER,exact,
p4194_1,Tiberio,4082,4089,Q1407,PER,exact,
p4194_1,Tiberio,4234,4241,Q1407,PER,exact,
p4194_1,Sueton,133,139,Q10133,PER,levenshtein,Suetonio
p1449_1,Ariosto,930,937,Q48900,PER,exact,
p1449_1,Omero,34,39,Q6691,PER,exact,
p1449_1,Omero,145,150,Q6691,PER,exact,
p3069_1,italia,530,536,Q38,LOC,exact,
p3069_1,italia,686,692,Q38,LOC,exact,
p3069_1,Spagna,908,914,Q29,LOC,exact,
p3069_1,Menagio,3,10,Q648856,PER,exact,
p1402_1,italia,1046,1052,Q38,LOC,exact,
p1402_1,Dante,667,672,Q1067,PER,exact,
p1402_1,Dante,1278,1283,Q1067,PER,exact,
p1402_1,Galileo,675,682,Q307,PER,exact,
p1402_1,Luigi,1782,1787,Q7742,PER,partial,Luigi XIV di Borbone
p1365_1,Foscolo,686,693,Q166234,PER,exact,
p1365_1,Montesquieu,512,523,Q15975,PER,exact,
p1365_1,Omero,610,615,Q6691,PER,exact,
p3158_1,Grecia,1942,1948,Q11772,LOC,exact,
p3158_1,Achille,3833,3840,Q41746,PER,exact,
p3158_1,Omero,576,581,Q6691,PER,exact,
p3158_1,Omero,1261,1266,Q6691,PER,exact,
p3158_1,Omero,1680,1685,Q6691,PER,exact,
p3158_1,Omero,3982,3987,Q6691,PER,exact,
p3158_1,Priamo,3863,3869,Q170473,PER,exact,
p3158_1,Virgilio,92,100,Q1398,PER,exact,
p2390_2,Parma,276,281,Q2683,LOC,exact,
p2390_2,Caro,260,264,Q566851,PER,partial,Annibale Caro
p3340_1,Svetonio,172,180,Q10133,PER,exact,
p3340_1,Pitisco,245,252,Q7412401,PER,partial,Samuele Pitisco
