id,surface,type,start_pos,end_pos,left_context,right_context 
p981_1,Calogerà,PER,1103,1111,"Alla p. 740. La lingua greca si era conservata sempre pura, in gran parte per la grande ignoranza in cui erano i greci del latino. La quale si fa chiara sì da altri esempi che ho allegati in altro pensiero p. 44 (cioè quelli di Longino nel giudizio timidissimo che dà di Cicerone, e di Plutarco nella prefazione alla Vita di Demostene, della quale v. il Toup ad Longin. p. 134.) sì ancora da questo, che laddove i latini citavano ad ogni momento parole e passi greci, {colle lettere greche,} gli scrittori greci non mai {citavano {o usavano} parole latine se non con elementi greci,} e con maraviglia, e come cosa unica notò il Mingarelli in un'opera di Didimo Alessandrino, Teologo del quarto secolo, da lui per la prima volta pubblicata, due o tre parole latine barbaramente scritte in caratteri latini. (Didym. Alexandr. De Trinitate Lib. 1. cap. 15. Bonon. typis Laelii a Vulpe 1769. {fol.} p. 18. gr. et lat. cura Johannis Aloysii Mingarellii. Vide ib. eius not. 3. e la Lettera a Mons. Giovanni Archinto Sopra un'opera inedita di un antico teologo stampata già in Venezia nella Nuova Raccolta del "," 1763. tomo XI. e ristampata nell'Appendice alla detta opera: Capo 3. pag. 465. fine - 466. principio. del che non si troverà ﻿ 982 così facilmente altro esempio in altro scrittore greco. * ) {+Il che dimostra sì che gli stessi scrittori sì che i lettori greci erano ignorantissimi del latino, da che gli scrittori non giudicavano di poter citare parole latine, com'elle erano scritte; e di rado anche le usavano in lettere greche, al contrario de' latini rispetto alle voci greche e passi greci in caratteri latini ec.} Quanto poi i greci dovessero lottare colle circostanze per mantenersi in questa verginità anche prima di Costantino, e dopo la conquista della Grecia fatta dai Romani si può raccogliere da queste parole del Cav. Hager, nel luogo cit. qui dietro (p. 980.) p. 245. Basta consultare la celebre opera di S. Agostino, De civitate Dei, onde vedere quanto i Romani al medesimo tempo erano solleciti d'imporre non solo il loro giogo, ma anche la loro lingua a' popoli da loro sottomessi: Opera data est, ut imperiosa civitas, non solum iugum, verum etiam linguam suam, domitis gentibus per pacem societatis, imponeret * (Lib. XIX, cap. 7.) Ai Greci medesimi, dice Valerio Massimo, non davano giammai risposta che in lingua latina: illud quoque magna perseverantia custodiebant, ne Graecis unquam nisi latine responsa darent * , (Lib. II., c. 2. n. 2.) e ciò quantunque la lingua greca fosse tanto famigliare a' Romani; nulla dimeno per diffondere la lingua latina obbligavano perfino que' Greci, che non la sapevano, a spiegarsi per mezzo di un interprete in latino: Quin etiam... per interpretem loqui cogebant... quo scilicet latinae vocis honos per omnes gentes venerabilior diffunderetur. * * (ibid.)."
p981_1,Graecis,PER,2405,2412,"Alla p. 740. La lingua greca si era conservata sempre pura, in gran parte per la grande ignoranza in cui erano i greci del latino. La quale si fa chiara sì da altri esempi che ho allegati in altro pensiero p. 44 (cioè quelli di Longino nel giudizio timidissimo che dà di Cicerone, e di Plutarco nella prefazione alla Vita di Demostene, della quale v. il Toup ad Longin. p. 134.) sì ancora da questo, che laddove i latini citavano ad ogni momento parole e passi greci, {colle lettere greche,} gli scrittori greci non mai {citavano {o usavano} parole latine se non con elementi greci,} e con maraviglia, e come cosa unica notò il Mingarelli in un'opera di Didimo Alessandrino, Teologo del quarto secolo, da lui per la prima volta pubblicata, due o tre parole latine barbaramente scritte in caratteri latini. (Didym. Alexandr. De Trinitate Lib. 1. cap. 15. Bonon. typis Laelii a Vulpe 1769. {fol.} p. 18. gr. et lat. cura Johannis Aloysii Mingarellii. Vide ib. eius not. 3. e la Lettera a Mons. Giovanni Archinto Sopra un'opera inedita di un antico teologo stampata già in Venezia nella Nuova Raccolta del Calogerà 1763. tomo XI. e ristampata nell'Appendice alla detta opera: Capo 3. pag. 465. fine - 466. principio. del che non si troverà ﻿ 982 così facilmente altro esempio in altro scrittore greco. * ) {+Il che dimostra sì che gli stessi scrittori sì che i lettori greci erano ignorantissimi del latino, da che gli scrittori non giudicavano di poter citare parole latine, com'elle erano scritte; e di rado anche le usavano in lettere greche, al contrario de' latini rispetto alle voci greche e passi greci in caratteri latini ec.} Quanto poi i greci dovessero lottare colle circostanze per mantenersi in questa verginità anche prima di Costantino, e dopo la conquista della Grecia fatta dai Romani si può raccogliere da queste parole del Cav. Hager, nel luogo cit. qui dietro (p. 980.) p. 245. Basta consultare la celebre opera di S. Agostino, De civitate Dei, onde vedere quanto i Romani al medesimo tempo erano solleciti d'imporre non solo il loro giogo, ma anche la loro lingua a' popoli da loro sottomessi: Opera data est, ut imperiosa civitas, non solum iugum, verum etiam linguam suam, domitis gentibus per pacem societatis, imponeret * (Lib. XIX, cap. 7.) Ai Greci medesimi, dice Valerio Massimo, non davano giammai risposta che in lingua latina: illud quoque magna perseverantia custodiebant, ne "," unquam nisi latine responsa darent * , (Lib. II., c. 2. n. 2.) e ciò quantunque la lingua greca fosse tanto famigliare a' Romani; nulla dimeno per diffondere la lingua latina obbligavano perfino que' Greci, che non la sapevano, a spiegarsi per mezzo di un interprete in latino: Quin etiam... per interpretem loqui cogebant... quo scilicet latinae vocis honos per omnes gentes venerabilior diffunderetur. * * (ibid.)."
p3702_2,Adoleo,PER,0,6,, nel senso nel quale ei può aver generato adolesco si trova veramente ancora. Forc. in Adoleo. Siccome adolesco trovasi ancora in senso conforme all'usitato di adoleo. Forc. in adolesco.
p3702_2,Adoleo,PER,93,99,Adoleo nel senso nel quale ei può aver generato adolesco si trova veramente ancora. Forc. in ,. Siccome adolesco trovasi ancora in senso conforme all'usitato di adoleo. Forc. in adolesco.
p3702_2,adolesco,PER,48,56,Adoleo nel senso nel quale ei può aver generato , si trova veramente ancora. Forc. in Adoleo. Siccome adolesco trovasi ancora in senso conforme all'usitato di adoleo. Forc. in adolesco.
p3702_2,adolesco,PER,109,117,Adoleo nel senso nel quale ei può aver generato adolesco si trova veramente ancora. Forc. in Adoleo. Siccome , trovasi ancora in senso conforme all'usitato di adoleo. Forc. in adolesco.
p3702_2,adolesco,PER,183,191,Adoleo nel senso nel quale ei può aver generato adolesco si trova veramente ancora. Forc. in Adoleo. Siccome adolesco trovasi ancora in senso conforme all'usitato di adoleo. Forc. in ,.
p3595_1,Gerusalemme,LOC,61,72,﻿ 3595 Provasi questa verità con effetto nella lettura della ,". Ma siccome è soltanto supponibile, come il punto matematico, e non mai però vero il caso di un uomo che intra duo cibi distanti e moventi d'un modo, innanzi si muoia di fame che e' si rechi a' denti l'un d'essi cibi * (Dante Par. 4.), e tra due o più cose da scegliere, l'uomo trova sempre, e trovò, alcuna diversità che l'inclini e determini ad elegger l'una, e l'altra rifiutare; {#1. o quando non sia in sua mano l'eleggere, o non si tratti di sceglier coll'opera, è impossibile che egli coll'affetto (sia il desiderio, sia l'amore, sia il compiacimento, sia qualunqu'altro) non s'inclini più ad una cosa ch'a un'altra, o più da una che da un'altra non fugga.}; così non potendo accader che di due {o più} Eroi, quanto si voglia pari di merito, l'uno, per qualsiasi cagione, non prevaglia nell'animo de' lettori, massime quando il loro merito sia di specie diverso; però è ben lungi che l'interesse nella Gerusalemme (piccolo e quasi morto com'egli è, secondo che ho detto altrove pp. 3147-48, e seppur v'è interesse alcuno) sia quanto al lettore con esatta parità di misura diviso tra Goffredo e Rinaldo. Ben è vero che l'uno di questi Eroi nuoce all'interesse dell'altro, ma pure, se il lettor prova nella Gerusalemme qualche interesse, ei non manca di scegliere tra' due Eroi quello in che egli ne ponga la maggior parte, e forse anche ﻿ 3596 tutto. Or questo Eroe prescelto (e me n'appello al testimonio di qualsivoglia lettore della Gerusalemme), contro l'intenzione del poeta, o certo contro il manifesto scopo del poema, e quindi contro il suo debito, e in pregiudizio del dovuto effetto e dell'unità (molto più che nell'iliade ella, e lo scopo e il debito della qualità del poema non sono pregiudicati); questo eroe, dico, è Rinaldo; laddove tutte le dette cose volevano, prima, che l'interesse fosse uguale, anzi indiviso {tra i due;} poi per lo meno (essendo questo veramente per natura impossibile {#1. perchè {da una parte} la duplicità degli Eroi non si può palliare ed eludere, come vorrebbe il Tasso, in modo veruno, sia quale si voglia, nè fare che il lettore se la dissimuli, considerando le due persone come una sola; dall'altra parte non si può togliere che tra' due o più, il lettore non iscelga e non ponga l'uno innanzi all'altro, e se son più, l'un dopo l'altro per gradi} ch'ei fosse maggiore per Goffredo."
p3595_1,Gerusalemme,LOC,982,993,"﻿ 3595 Provasi questa verità con effetto nella lettura della Gerusalemme. Ma siccome è soltanto supponibile, come il punto matematico, e non mai però vero il caso di un uomo che intra duo cibi distanti e moventi d'un modo, innanzi si muoia di fame che e' si rechi a' denti l'un d'essi cibi * (Dante Par. 4.), e tra due o più cose da scegliere, l'uomo trova sempre, e trovò, alcuna diversità che l'inclini e determini ad elegger l'una, e l'altra rifiutare; {#1. o quando non sia in sua mano l'eleggere, o non si tratti di sceglier coll'opera, è impossibile che egli coll'affetto (sia il desiderio, sia l'amore, sia il compiacimento, sia qualunqu'altro) non s'inclini più ad una cosa ch'a un'altra, o più da una che da un'altra non fugga.}; così non potendo accader che di due {o più} Eroi, quanto si voglia pari di merito, l'uno, per qualsiasi cagione, non prevaglia nell'animo de' lettori, massime quando il loro merito sia di specie diverso; però è ben lungi che l'interesse nella "," (piccolo e quasi morto com'egli è, secondo che ho detto altrove pp. 3147-48, e seppur v'è interesse alcuno) sia quanto al lettore con esatta parità di misura diviso tra Goffredo e Rinaldo. Ben è vero che l'uno di questi Eroi nuoce all'interesse dell'altro, ma pure, se il lettor prova nella Gerusalemme qualche interesse, ei non manca di scegliere tra' due Eroi quello in che egli ne ponga la maggior parte, e forse anche ﻿ 3596 tutto. Or questo Eroe prescelto (e me n'appello al testimonio di qualsivoglia lettore della Gerusalemme), contro l'intenzione del poeta, o certo contro il manifesto scopo del poema, e quindi contro il suo debito, e in pregiudizio del dovuto effetto e dell'unità (molto più che nell'iliade ella, e lo scopo e il debito della qualità del poema non sono pregiudicati); questo eroe, dico, è Rinaldo; laddove tutte le dette cose volevano, prima, che l'interesse fosse uguale, anzi indiviso {tra i due;} poi per lo meno (essendo questo veramente per natura impossibile {#1. perchè {da una parte} la duplicità degli Eroi non si può palliare ed eludere, come vorrebbe il Tasso, in modo veruno, sia quale si voglia, nè fare che il lettore se la dissimuli, considerando le due persone come una sola; dall'altra parte non si può togliere che tra' due o più, il lettore non iscelga e non ponga l'uno innanzi all'altro, e se son più, l'un dopo l'altro per gradi} ch'ei fosse maggiore per Goffredo."
p3595_1,Gerusalemme,LOC,1285,1296,"﻿ 3595 Provasi questa verità con effetto nella lettura della Gerusalemme. Ma siccome è soltanto supponibile, come il punto matematico, e non mai però vero il caso di un uomo che intra duo cibi distanti e moventi d'un modo, innanzi si muoia di fame che e' si rechi a' denti l'un d'essi cibi * (Dante Par. 4.), e tra due o più cose da scegliere, l'uomo trova sempre, e trovò, alcuna diversità che l'inclini e determini ad elegger l'una, e l'altra rifiutare; {#1. o quando non sia in sua mano l'eleggere, o non si tratti di sceglier coll'opera, è impossibile che egli coll'affetto (sia il desiderio, sia l'amore, sia il compiacimento, sia qualunqu'altro) non s'inclini più ad una cosa ch'a un'altra, o più da una che da un'altra non fugga.}; così non potendo accader che di due {o più} Eroi, quanto si voglia pari di merito, l'uno, per qualsiasi cagione, non prevaglia nell'animo de' lettori, massime quando il loro merito sia di specie diverso; però è ben lungi che l'interesse nella Gerusalemme (piccolo e quasi morto com'egli è, secondo che ho detto altrove pp. 3147-48, e seppur v'è interesse alcuno) sia quanto al lettore con esatta parità di misura diviso tra Goffredo e Rinaldo. Ben è vero che l'uno di questi Eroi nuoce all'interesse dell'altro, ma pure, se il lettor prova nella "," qualche interesse, ei non manca di scegliere tra' due Eroi quello in che egli ne ponga la maggior parte, e forse anche ﻿ 3596 tutto. Or questo Eroe prescelto (e me n'appello al testimonio di qualsivoglia lettore della Gerusalemme), contro l'intenzione del poeta, o certo contro il manifesto scopo del poema, e quindi contro il suo debito, e in pregiudizio del dovuto effetto e dell'unità (molto più che nell'iliade ella, e lo scopo e il debito della qualità del poema non sono pregiudicati); questo eroe, dico, è Rinaldo; laddove tutte le dette cose volevano, prima, che l'interesse fosse uguale, anzi indiviso {tra i due;} poi per lo meno (essendo questo veramente per natura impossibile {#1. perchè {da una parte} la duplicità degli Eroi non si può palliare ed eludere, come vorrebbe il Tasso, in modo veruno, sia quale si voglia, nè fare che il lettore se la dissimuli, considerando le due persone come una sola; dall'altra parte non si può togliere che tra' due o più, il lettore non iscelga e non ponga l'uno innanzi all'altro, e se son più, l'un dopo l'altro per gradi} ch'ei fosse maggiore per Goffredo."
p3595_1,Gerusalemme,LOC,1515,1526,"﻿ 3595 Provasi questa verità con effetto nella lettura della Gerusalemme. Ma siccome è soltanto supponibile, come il punto matematico, e non mai però vero il caso di un uomo che intra duo cibi distanti e moventi d'un modo, innanzi si muoia di fame che e' si rechi a' denti l'un d'essi cibi * (Dante Par. 4.), e tra due o più cose da scegliere, l'uomo trova sempre, e trovò, alcuna diversità che l'inclini e determini ad elegger l'una, e l'altra rifiutare; {#1. o quando non sia in sua mano l'eleggere, o non si tratti di sceglier coll'opera, è impossibile che egli coll'affetto (sia il desiderio, sia l'amore, sia il compiacimento, sia qualunqu'altro) non s'inclini più ad una cosa ch'a un'altra, o più da una che da un'altra non fugga.}; così non potendo accader che di due {o più} Eroi, quanto si voglia pari di merito, l'uno, per qualsiasi cagione, non prevaglia nell'animo de' lettori, massime quando il loro merito sia di specie diverso; però è ben lungi che l'interesse nella Gerusalemme (piccolo e quasi morto com'egli è, secondo che ho detto altrove pp. 3147-48, e seppur v'è interesse alcuno) sia quanto al lettore con esatta parità di misura diviso tra Goffredo e Rinaldo. Ben è vero che l'uno di questi Eroi nuoce all'interesse dell'altro, ma pure, se il lettor prova nella Gerusalemme qualche interesse, ei non manca di scegliere tra' due Eroi quello in che egli ne ponga la maggior parte, e forse anche ﻿ 3596 tutto. Or questo Eroe prescelto (e me n'appello al testimonio di qualsivoglia lettore della ","), contro l'intenzione del poeta, o certo contro il manifesto scopo del poema, e quindi contro il suo debito, e in pregiudizio del dovuto effetto e dell'unità (molto più che nell'iliade ella, e lo scopo e il debito della qualità del poema non sono pregiudicati); questo eroe, dico, è Rinaldo; laddove tutte le dette cose volevano, prima, che l'interesse fosse uguale, anzi indiviso {tra i due;} poi per lo meno (essendo questo veramente per natura impossibile {#1. perchè {da una parte} la duplicità degli Eroi non si può palliare ed eludere, come vorrebbe il Tasso, in modo veruno, sia quale si voglia, nè fare che il lettore se la dissimuli, considerando le due persone come una sola; dall'altra parte non si può togliere che tra' due o più, il lettore non iscelga e non ponga l'uno innanzi all'altro, e se son più, l'un dopo l'altro per gradi} ch'ei fosse maggiore per Goffredo."
p3060_2,Forcell.,PER,79,87,"Porgo per porrigo is, sincope usata dagli antichi latini e volgare tra noi. V. ", in Porgo e massime il luogo di Festo. (28. Luglio. 1823.).
p3060_2,Festo,PER,119,124,"Porgo per porrigo is, sincope usata dagli antichi latini e volgare tra noi. V. Forcell. in Porgo e massime il luogo di ",. (28. Luglio. 1823.).
p1153_1,Forcell.,PER,507,515,"Alla p. 1123. Anzi, secondo me, da principio si diceva legitus, tegitus, agitus, quindi per contrazione legtus, tegtus, agtus, e finalmente per più dolcezza, lectus, tectus, actus. E chi se ne vuol persuadere, ponga mente al verbo agitare, il quale, secondo quello che abbiamo osservato e dimostrato finora, è formato dal participio (o dal supino) di agere. ﻿ 1154 E quindi s'inferisce che l'antico e primo participio di agere non fu actus ma agitus da cui venne agitare, come poi da actus actitare. {V. il "," in Caveo, fine e p. 2368.} {Lo stesso dico di cogitare o venga da agitare, o dall'antico coagitus di cogere. V. p. 2105. capoverso 1.} E similmente come da lectus di legere derivarono lectare e lectitare, così dall'antico legitus, il verbo legitare mentovato da Prisciano. (10. Giugno 1821). {{V. p. 1167.}}"
p1153_1,Caveo,PER,519,524,"Alla p. 1123. Anzi, secondo me, da principio si diceva legitus, tegitus, agitus, quindi per contrazione legtus, tegtus, agtus, e finalmente per più dolcezza, lectus, tectus, actus. E chi se ne vuol persuadere, ponga mente al verbo agitare, il quale, secondo quello che abbiamo osservato e dimostrato finora, è formato dal participio (o dal supino) di agere. ﻿ 1154 E quindi s'inferisce che l'antico e primo participio di agere non fu actus ma agitus da cui venne agitare, come poi da actus actitare. {V. il Forcell. in ",", fine e p. 2368.} {Lo stesso dico di cogitare o venga da agitare, o dall'antico coagitus di cogere. V. p. 2105. capoverso 1.} E similmente come da lectus di legere derivarono lectare e lectitare, così dall'antico legitus, il verbo legitare mentovato da Prisciano. (10. Giugno 1821). {{V. p. 1167.}}"
p4478_1,mare,LOC,598,602,"Il dogma dell'invidia degli Dei verso gli uomini, celebrato in Omero, e soprattutto in Erodoto e suoi contemporanei, sembra essere di origine orientale, o divulgato principalmente in oriente. Poichè esso tiene alla dottrina del principio cattivo, ed a quelle idee che rappresentavano le divinità come malefiche e terribili; dottrina e idee aliene dalla religione della Grecia a' tempi omerici ed erodotei, come ho osservato altrove pp. 3638-43. Ed esso è l'origine de' sacrifizi, e delle penitenze, sì comuni in oriente, quasi ignote in Grecia. L'atto di Policrate samio (ap. Erodoto) che getta in "," il suo anello per proccurare a se medesimo una sventura, non è che una penitenza. (31. Marzo. 1829.)."
p206_3,Laerz.,PER,84,90,"In proposito di quello che ho detto p. 68. nel pensiero, Guardate, Chilone, dice il ", προσέταττε... λέγοντα μὴ κινεῖν τὴν χεῖρα∙ μανικὸν γὰρ * . {V. la nota d'Is. Casaubono al Laerz. Vit. Polemon. l. 4. segm. 16.}
p206_3,Polemon,PER,193,200,"In proposito di quello che ho detto p. 68. nel pensiero, Guardate, Chilone, dice il Laerz. προσέταττε... λέγοντα μὴ κινεῖν τὴν χεῖρα∙ μανικὸν γὰρ * . {V. la nota d'Is. Casaubono al Laerz. Vit. ",. l. 4. segm. 16.}
p206_3,Vit.,PER,188,192,"In proposito di quello che ho detto p. 68. nel pensiero, Guardate, Chilone, dice il Laerz. προσέταττε... λέγοντα μὴ κινεῖν τὴν χεῖρα∙ μανικὸν γὰρ * . {V. la nota d'Is. Casaubono al Laerz. ", Polemon. l. 4. segm. 16.}
p3004_1,Forc.,PER,165,170,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. "," in eo is, col. 3. princip.), Non ibo inulta. * {Appo Oraz. Sat. II. 1. v. ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si trova, ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (21. Luglio. 1823.). {{V. p. 3008.}}"
p3004_1,eo,LOC,174,176,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. Forc. in "," is, col. 3. princip.), Non ibo inulta. * {Appo Oraz. Sat. II. 1. v. ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si trova, ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (21. Luglio. 1823.). {{V. p. 3008.}}"
p3004_1,Appo Oraz.,PER,219,229,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. Forc. in eo is, col. 3. princip.), Non ibo inulta. * {"," Sat. II. 1. v. ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si trova, ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (21. Luglio. 1823.). {{V. p. 3008.}}"
p3004_1,Sat.,PER,230,234,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. Forc. in eo is, col. 3. princip.), Non ibo inulta. * {Appo Oraz. "," II. 1. v. ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si trova, ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (21. Luglio. 1823.). {{V. p. 3008.}}"
p3004_1,1.,PER,239,241,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. Forc. in eo is, col. 3. princip.), Non ibo inulta. * {Appo Oraz. Sat. II. "," v. ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si trova, ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (21. Luglio. 1823.). {{V. p. 3008.}}"
p3004_1,1.,PER,1079,1081,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. Forc. in eo is, col. 3. princip.), Non ibo inulta. * {Appo Oraz. Sat. II. 1. v. ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si trova, ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (2", Luglio. 1823.). {{V. p. 3008.}}
p3004_1,v.,PER,242,244,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. Forc. in eo is, col. 3. princip.), Non ibo inulta. * {Appo Oraz. Sat. II. 1. "," ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si trova, ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (21. Luglio. 1823.). {{V. p. 3008.}}"
p3004_1,v.,PER,601,603,"Frequentissimo nell'italiano scritto, e più nello spagn. scritto e parlato si è l'uso del verbo andare, andar (non ir), in senso di essere. Ecco Seneca tragico (ap. Forc. in eo is, col. 3. princip.), Non ibo inulta. * {Appo Oraz. Sat. II. 1. v. ult. tu missus abibis * è lo stesso che missus, cioè absolutus eris, cioè mittēris o absolvēris. {{i greci οἴχεσϑαι con participio: uso analogo al nostro ec. ec.}}} Notate che noi abbiam preso indubitatamente quest'uso dagli spagn. (infatti esso è frequentissimo nei nostri secentisti con cento altri spagnuolismi: nei 500o 300isti[trecentisti], non si tro",", ch'io mi ricordi, o mai o quasi mai). E Seneca appunto è spagnuolo. La frase dell'egizio Claudiano qui vindicet ibit, * cioè erit, è d'altro genere, perchè nè gli spagn. nè gl'italiani non usano andare per essere se non seguìto effettivamente o potenzialmente da un aggettivo che ha forza di predicato. Qua si deono forse riferire le frasi, andar la bisogna, la cosa ec. così andò il fatto, così va per così è, va bene, come va la salute ec. ec. V. i Diz. franc. e spagn. (21. Luglio. 1823.). {{V. p. 3008.}}"
